#Chrom	Start	End	TranscriptID	2-cell	Morula	ICM	TE	Score
chr13	12160264	12164264	TU21401	0	0	0	0	0
chr13	12160033	12164033	TU21402	0	0	0	0	0
chr13	12176038	12180038	TU21403	0	0	0	0	0
chr13	12159409	12163409	TU21404	1	0	0	0	1
chr13	12162753	12166753	TU21405	0	0	0	0	0
chr13	12160033	12164033	TU21406	0	0	0	0	0
chr13	6942004	6946004	TU21407	0	0	0	0	0
chr13	6875791	6879791	TU21409	0	0	0	0	0
chr13	6938295	6942295	TU21410	0	0	0	0	0
chr13	6938295	6942295	TU21412	-1	-1	0	1	2
chr13	12383505	12387505	TU21413	-1	0	0	0	1
chr13	7172815	7176815	TU21414	0	-1	0	0	1
chr13	7173083	7177083	TU21415	0	0	0	-1	1
chr13	12465740	12469740	TU21421	0	1	0	0	1
chr13	12363506	12367506	TU21422	1	-1	0	0	0
chr13	12465740	12469740	TU21423	0	0	0	0	0
chr13	12363506	12367506	TU21425	0	0	0	0	0
chr13	6905837	6909837	TU21427	0	0	0	0	0
chr13	12487943	12491943	TU21428	0	0	0	0	0
chr13	10184922	10188922	TU21432	0	0	0	0	0
chr13	6968623	6972623	TU21433	0	0	0	0	0
chr13	10184922	10188922	TU21434	0	0	0	0	0
chr12	105768236	105772236	TU21435	0	0	0	-1	1
chr13	10184922	10188922	TU21437	0	0	0	0	0
chr13	10184922	10188922	TU21438	0	0	0	0	0
chr13	12700199	12704199	TU21439	0	0	0	1	1
chr13	10184922	10188922	TU21440	0	0	0	0	0
chr13	10192406	10196406	TU21443	0	0	0	0	0
chr13	12651353	12655353	TU21444	0	0	0	0	0
chr13	12660115	12664115	TU21445	0	0	0	0	0
chr13	6995915	6999915	TU21447	0	0	0	0	0
chr13	12728653	12732653	TU21449	-1	0	0	0	1
chr13	12728653	12732653	TU21450	0	0	0	0	0
chr13	12729499	12733499	TU21453	0	0	0	0	0
chr13	12690992	12694992	TU21456	0	0	0	0	0
chr13	13322885	13326885	TU21460	0	0	0	0	0
chr13	13426245	13430245	TU21461	0	0	0	0	0
chr13	13445983	13449983	TU21462	0	0	0	0	0
chr13	12620705	12624705	TU21464	0	0	0	0	0
chr13	11520636	11524636	TU21465	0	0	0	0	0
chr13	10974502	10978502	TU21466	0	0	0	1	1
chr13	11519862	11523862	TU21467	0	0	0	0	0
chr13	10974502	10978502	TU21468	0	0	0	0	0
chr13	11519862	11523862	TU21469	0	0	0	0	0
chr13	10972117	10976117	TU21470	0	0	0	0	0
chr13	11476016	11480016	TU21471	0	0	0	0	0
chr13	10972117	10976117	TU21472	0	0	0	0	0
chr13	10972117	10976117	TU21473	0	0	0	0	0
chr13	7070120	7074120	TU21474	0	-1	0	1	1
chr13	7073096	7077096	TU21475	-1	0	0	0	1
chr13	7073096	7077096	TU21476	0	0	0	0	0
chr13	7070120	7074120	TU21477	0	0	0	0	0
chr13	13239225	13243225	TU21481	-1	1	0	0	0
chr13	12937236	12941236	TU21483	-1	0	0	0	1
chr13	12937236	12941236	TU21484	-1	0	0	0	1
chr13	12937236	12941236	TU21485	-1	0	0	0	1
chr13	12937236	12941236	TU21486	-1	0	0	0	1
chr13	12685527	12689527	TU21487	0	0	0	0	0
chr13	12693343	12697343	TU21488	0	0	0	0	0
chr13	12659739	12663739	TU21493	0	0	0	0	0
chr13	12659739	12663739	TU21495	0	0	0	0	0
chr13	14442589	14446589	TU21496	0	0	0	0	0
chr1	11774742	11778742	TU215	0	0	0	0	0
chr13	9228124	9232124	TU21502	0	0	0	0	0
chr13	9230257	9234257	TU21504	0	0	0	0	0
chr13	9230257	9234257	TU21506	0	0	0	0	0
chr13	9271406	9275406	TU21507	1	0	0	0	1
chr13	9228124	9232124	TU21508	0	0	0	0	0
chr13	14947665	14951665	TU21510	0	0	0	0	0
chr13	13909416	13913416	TU21512	0	0	0	0	0
chr13	13418539	13422539	TU21543	0	0	0	-1	1
chr13	15829991	15833991	TU21549	0	0	0	0	0
chr13	15210307	15214307	TU21551	0	0	0	0	0
chr13	16478978	16482978	TU21561	0	0	0	0	0
chr13	16770398	16774398	TU21563	0	0	0	0	0
chr13	9230091	9234091	TU21568	0	0	0	0	0
chr13	15830699	15834699	TU21570	1	0	0	0	1
chr13	16098297	16102297	TU21573	0	0	0	0	0
chr13	16098139	16102139	TU21574	0	0	0	0	0
chr13	16098521	16102521	TU21575	0	0	0	0	0
chr13	16395399	16399399	TU21577	0	0	0	0	0
chr13	16375266	16379266	TU21578	0	0	0	0	0
chr13	16570523	16574523	TU21579	0	0	0	0	0
chr13	16575404	16579404	TU21580	0	0	0	0	0
chr13	17069116	17073116	TU21582	0	0	0	0	0
chr13	17186592	17190592	TU21587	1	0	0	1	2
chr13	17188446	17192446	TU21588	0	0	0	0	0
chr13	17168895	17172895	TU21589	0	0	0	0	0
chr13	17843260	17847260	TU21592	0	0	0	0	0
chr13	18073740	18077740	TU21596	0	0	0	0	0
chr13	18009880	18013880	TU21597	0	0	0	0	0
chr13	18873822	18877822	TU21598	0	0	0	0	0
chr1	16638516	16642516	TU216	0	-1	-1	0	2
chr13	19196057	19200057	TU21612	0	0	0	0	0
chr13	18022672	18026672	TU21618	0	0	0	0	0
chr13	18022672	18026672	TU21619	0	0	0	0	0
chr13	20686462	20690462	TU21630	0	0	0	0	0
chr13	20707208	20711208	TU21634	0	0	0	0	0
chr13	21175866	21179866	TU21635	0	0	1	0	1
chr13	20708416	20712416	TU21636	0	0	0	0	0
chr13	21225777	21229777	TU21641	0	0	0	0	0
chr13	19380601	19384601	TU21649	0	0	0	0	0
chr13	21219435	21223435	TU21651	0	0	0	0	0
chr13	21220821	21224821	TU21652	0	0	0	0	0
chr13	21219435	21223435	TU21653	0	0	0	0	0
chr1	78719864	78723864	TU2166	0	0	0	0	0
chr13	21243307	21247307	TU21668	0	0	0	0	0
chr1	46415183	46419183	TU2167	0	0	0	0	0
chr13	16108825	16112825	TU21670	0	0	0	0	0
chr13	21260508	21264508	TU21671	0	0	0	0	0
chr13	16108347	16112347	TU21673	0	0	0	0	0
chr13	16114047	16118047	TU21674	0	0	0	0	0
chr13	16108825	16112825	TU21675	0	0	0	0	0
chr1	78719864	78723864	TU2168	0	0	0	0	0
chr13	21388873	21392873	TU21681	0	0	0	0	0
chr1	65206484	65210484	TU2169	0	0	0	0	0
chr13	21472535	21476535	TU21695	0	0	0	0	0
chr13	21473883	21477883	TU21698	0	0	1	1	1
chr1	16879448	16883448	TU217	0	0	0	0	0
chr13	18444117	18448117	TU21709	0	0	0	0	0
chr13	15664790	15668790	TU21716	0	0	0	0	0
chr13	22308275	22312275	TU21718	0	0	1	0	1
chr13	22359178	22363178	TU21719	0	0	0	0	0
chr13	21399791	21403791	TU21720	0	0	-1	0	1
chr13	21400208	21404208	TU21721	0	0	0	0	0
chr13	22690083	22694083	TU21723	0	0	0	0	0
chr13	22210564	22214564	TU21725	0	0	0	0	0
chr13	22705637	22709637	TU21726	0	0	0	0	0
chr13	22024784	22028784	TU21729	0	0	0	0	0
chr13	22018339	22022339	TU21730	0	0	0	0	0
chr13	22024784	22028784	TU21731	0	0	0	0	0
chr13	17929674	17933674	TU21732	0	-1	0	0	1
chr13	17929674	17933674	TU21733	0	0	0	0	0
chr13	17933308	17937308	TU21734	0	0	0	0	0
chr13	17929674	17933674	TU21735	0	0	0	0	0
chr13	23432535	23436535	TU21736	0	-1	1	0	1
chr13	22987695	22991695	TU21739	0	0	0	0	0
chr13	23428805	23432805	TU21744	0	0	0	0	0
chr13	23428497	23432497	TU21745	0	0	0	0	0
chr13	23441536	23445536	TU21746	0	0	0	1	1
chr13	23428497	23432497	TU21747	0	0	0	0	0
chr13	23443908	23447908	TU21748	0	0	0	0	0
chr13	23528807	23532807	TU21754	0	0	0	0	0
chr13	23525826	23529826	TU21755	0	0	0	-1	1
chr13	18006643	18010643	TU21766	0	0	0	1	1
chr13	18004444	18008444	TU21767	0	0	0	0	0
chr13	17995495	17999495	TU21768	-1	1	0	0	0
chr13	12416915	12420915	TU21788	0	0	0	0	0
chr13	21788278	21792278	TU21797	-1	0	0	0	1
chr13	9115961	9119961	TU21804	0	0	0	0	0
chr13	24348828	24352828	TU21813	0	0	0	0	0
chr13	21891157	21895157	TU21816	0	0	0	0	0
chr13	24461252	24465252	TU21821	0	0	0	0	0
chr13	24665313	24669313	TU21823	0	0	0	0	0
chr13	14016236	14020236	TU21824	1	0	1	0	2
chr13	23261801	23265801	TU21830	0	0	1	1	1
chr13	23258587	23262587	TU21831	0	0	0	0	0
chr13	14037684	14041684	TU21832	0	0	0	-1	1
chr13	24406688	24410688	TU21835	-1	0	0	0	1
chr13	24406688	24410688	TU21837	0	0	0	0	0
chr13	24781286	24785286	TU21840	-1	0	0	0	1
chr13	24781847	24785847	TU21842	0	0	0	0	0
chr13	21767010	21771010	TU21845	0	0	0	0	0
chr13	21767010	21771010	TU21846	0	0	0	0	0
chr13	21767010	21771010	TU21847	0	0	0	0	0
chr13	21767010	21771010	TU21849	0	0	0	0	0
chr1	79693589	79697589	TU2185	0	0	0	0	0
chr13	21766679	21770679	TU21850	0	0	0	0	0
chr13	13395416	13399416	TU21859	-1	-1	0	0	2
chr1	79530082	79534082	TU2186	0	0	0	0	0
chr13	24770452	24774452	TU21860	0	1	1	0	2
chr13	23258587	23262587	TU21870	0	0	0	-1	1
chr13	21763089	21767089	TU21872	-1	0	1	0	1
chr13	21495150	21499150	TU21874	0	0	0	0	0
chr13	12539225	12543225	TU21887	0	0	0	0	0
chr13	23299340	23303340	TU21893	0	0	0	0	0
chr13	27586559	27590559	TU21896	0	0	0	0	0
chr13	26861800	26865800	TU21897	-1	0	0	0	1
chr13	26864678	26868678	TU21898	0	0	0	0	0
chr13	23320164	23324164	TU21901	0	1	-1	1	2
chr13	21773865	21777865	TU21906	-1	0	-1	0	2
chr13	21774339	21778339	TU21908	0	0	0	0	0
chr13	28294250	28298250	TU21909	0	0	0	0	0
chr1	79696579	79700579	TU2191	0	-1	-1	-1	2
chr13	21777786	21781786	TU21911	0	0	0	0	0
chr13	28197139	28201139	TU21915	0	0	0	0	0
chr13	28124426	28128426	TU21916	0	1	1	0	2
chr13	24768305	24772305	TU21917	1	0	1	1	2
chr13	29054733	29058733	TU21918	0	0	0	0	0
chr1	79698077	79702077	TU2192	0	0	0	0	0
chr13	28905234	28909234	TU21924	0	0	0	0	0
chr13	29855693	29859693	TU21925	0	0	0	0	0
chr13	30483729	30487729	TU21928	0	0	0	0	0
chr13	31003299	31007299	TU21929	0	0	0	0	0
chr13	31460765	31464765	TU21930	0	0	0	0	0
chr13	28620615	28624615	TU21932	0	0	0	1	1
chr13	28620615	28624615	TU21934	0	0	0	0	0
chr13	28618686	28622686	TU21936	-1	0	0	1	1
chr13	31706953	31710953	TU21937	0	0	0	0	0
chr13	28618686	28622686	TU21939	0	0	0	0	0
chr13	16367942	16371942	TU21943	0	0	0	0	0
chr13	16367942	16371942	TU21945	0	0	0	0	0
chr13	32799711	32803711	TU21946	0	0	0	0	0
chr13	16371482	16375482	TU21948	0	0	0	0	0
chr13	16216338	16220338	TU21949	0	0	0	0	0
chr13	32859879	32863879	TU21950	0	0	0	0	0
chr13	32586801	32590801	TU21957	0	0	0	0	0
chr13	32533804	32537804	TU21958	0	0	0	0	0
chr1	79338265	79342265	TU2196	0	0	0	0	0
chr13	30096733	30100733	TU21960	0	0	0	0	0
chr13	30096733	30100733	TU21961	0	0	0	0	0
chr13	30096733	30100733	TU21962	0	0	0	0	0
chr13	30096733	30100733	TU21963	0	0	0	0	0
chr13	30093266	30097266	TU21964	0	0	0	0	0
chr13	23174919	23178919	TU21965	0	1	1	0	2
chr13	23325130	23329130	TU21966	0	0	0	0	0
chr13	23325130	23329130	TU21967	0	1	0	0	1
chr13	23327941	23331941	TU21968	1	1	0	-1	2
chr1	79909567	79913567	TU2197	0	-1	0	0	1
chr13	30317284	30321284	TU21971	0	-1	0	1	1
chr13	30312687	30316687	TU21973	0	0	0	0	0
chr13	30312687	30316687	TU21974	0	0	1	1	1
chr13	33903881	33907881	TU21980	0	0	0	-1	1
chr13	34354735	34358735	TU21983	0	0	0	0	0
chr13	33866905	33870905	TU21984	0	1	1	1	2
chr13	33866905	33870905	TU21986	0	0	0	0	0
chr13	13969690	13973690	TU21987	0	-1	-1	0	2
chr13	13969690	13973690	TU21989	0	-1	-1	0	2
chr13	13969690	13973690	TU21990	0	-1	-1	0	2
chr13	26618924	26622924	TU21991	0	0	0	0	0
chr13	13969690	13973690	TU21993	0	-1	-1	0	2
chr13	26658604	26662604	TU21994	1	0	0	0	1
chr13	13969690	13973690	TU21995	0	-1	-1	0	2
chr13	26647496	26651496	TU21996	0	0	0	0	0
chr13	34605913	34609913	TU21998	1	0	0	0	1
chr13	32384933	32388933	TU21999	0	0	0	0	0
chr1	3176323	3180323	TU22	0	0	0	0	0
chr1	15895269	15899269	TU220	0	0	0	0	0
chr13	32384933	32388933	TU22000	0	0	0	0	0
chr13	32384933	32388933	TU22001	0	0	0	0	0
chr13	32384933	32388933	TU22002	0	0	0	0	0
chr13	32384933	32388933	TU22003	0	0	0	0	0
chr13	34812683	34816683	TU22004	0	0	0	0	0
chr13	34817756	34821756	TU22005	0	0	0	0	0
chr13	34351292	34355292	TU22012	0	0	1	-1	1
chr13	34345720	34349720	TU22013	0	0	0	0	0
chr13	35541873	35545873	TU22014	0	0	0	0	0
chr13	34747362	34751362	TU22016	0	-1	0	0	1
chr13	34752718	34756718	TU22017	-1	-1	0	0	2
chr13	26722227	26726227	TU22018	0	0	0	0	0
chr13	26722600	26726600	TU22020	0	0	0	0	0
chr13	26722227	26726227	TU22022	0	0	0	0	0
chr13	35541986	35545986	TU22026	0	0	0	0	0
chr1	79544349	79548349	TU2203	0	0	0	0	0
chr13	22714428	22718428	TU22035	1	1	1	0	3
chr13	22707515	22711515	TU22037	-1	0	1	-1	2
chr13	22794159	22798159	TU22040	0	0	1	0	1
chr13	35714097	35718097	TU22045	0	0	0	0	0
chr1	79544349	79548349	TU2205	0	0	0	0	0
chr13	35718636	35722636	TU22050	0	0	0	0	0
chr13	35881828	35885828	TU22052	-1	0	0	0	1
chr13	35891166	35895166	TU22053	0	0	0	0	0
chr13	35915110	35919110	TU22057	0	0	0	0	0
chr13	35949587	35953587	TU22058	0	0	0	0	0
chr1	79544349	79548349	TU2206	0	0	0	0	0
chr13	18539311	18543311	TU22060	0	0	0	0	0
chr13	35949010	35953010	TU22062	0	0	0	0	0
chr13	36623837	36627837	TU22063	0	0	0	0	0
chr13	35949206	35953206	TU22064	0	0	0	0	0
chr13	22707515	22711515	TU22069	0	0	0	0	0
chr13	37573944	37577944	TU22070	0	0	0	0	0
chr13	22707515	22711515	TU22071	0	0	0	0	0
chr13	37680264	37684264	TU22073	0	0	0	-1	1
chr13	35090099	35094099	TU22074	0	0	0	0	0
chr13	22707515	22711515	TU22075	0	0	0	0	0
chr13	32890918	32894918	TU22076	0	0	0	0	0
chr13	35090099	35094099	TU22077	0	0	0	0	0
chr13	22707515	22711515	TU22078	0	0	0	0	0
chr13	32887213	32891213	TU22079	0	0	0	0	0
chr13	35090099	35094099	TU22080	0	0	0	0	0
chr13	22707515	22711515	TU22081	0	0	0	0	0
chr13	32890918	32894918	TU22082	0	0	0	0	0
chr13	22707515	22711515	TU22083	0	0	0	0	0
chr13	32890918	32894918	TU22084	0	0	0	0	0
chr13	35561466	35565466	TU22085	-1	0	0	0	1
chr13	32890918	32894918	TU22086	0	0	0	0	0
chr13	22787358	22791358	TU22087	0	0	0	0	0
chr13	32890918	32894918	TU22090	0	0	0	0	0
chr13	37667221	37671221	TU22092	0	0	0	0	0
chr13	37578890	37582890	TU22093	0	0	0	0	0
chr13	37656580	37660580	TU22094	0	-1	1	1	0
chr13	34722381	34726381	TU22095	0	0	0	0	0
chr13	37690034	37694034	TU22097	0	0	0	0	0
chr13	35116759	35120759	TU22098	0	0	0	0	0
chr13	37470020	37474020	TU22099	0	0	0	0	0
chr13	36027343	36031343	TU22100	0	0	0	0	0
chr13	37470020	37474020	TU22101	0	0	0	0	0
chr13	34716256	34720256	TU22102	0	0	0	0	0
chr13	37317059	37321059	TU22103	-1	0	0	0	1
chr13	37317059	37321059	TU22104	0	0	0	0	0
chr13	37704134	37708134	TU22105	0	0	0	0	0
chr13	37747823	37751823	TU22106	0	0	0	0	0
chr13	22723038	22727038	TU22107	1	1	0	0	2
chr13	35178320	35182320	TU22108	0	0	0	0	0
chr13	37761307	37765307	TU22109	0	0	0	0	0
chr13	37816574	37820574	TU22110	0	0	0	0	0
chr13	33951315	33955315	TU22112	0	0	0	0	0
chr13	33956599	33960599	TU22113	0	0	0	1	1
chr13	37720836	37724836	TU22114	0	0	0	0	0
chr13	22787800	22791800	TU22116	0	0	0	0	0
chr13	35309991	35313991	TU22117	-1	-1	0	0	2
chr13	38067409	38071409	TU22118	0	0	-1	0	1
chr13	38068211	38072211	TU22119	0	0	0	0	0
chr13	22811687	22815687	TU22123	0	0	0	0	0
chr13	38077412	38081412	TU22127	0	0	0	-1	1
chr13	38075959	38079959	TU22128	0	0	0	-1	1
chr13	38110510	38114510	TU22130	0	1	0	-1	1
chr13	38107643	38111643	TU22131	0	1	-1	-1	0
chr13	38107643	38111643	TU22132	0	0	0	0	0
chr13	38560789	38564789	TU22133	0	0	0	0	0
chr13	35182730	35186730	TU22136	0	0	0	0	0
chr13	38527382	38531382	TU22142	0	0	0	0	0
chr13	38528305	38532305	TU22143	1	0	0	0	1
chr13	29278246	29282246	TU22144	0	0	0	0	0
chr13	38798640	38802640	TU22145	0	0	0	0	0
chr13	29288498	29292498	TU22146	1	0	0	0	1
chr13	29278246	29282246	TU22147	0	0	0	0	0
chr13	29278246	29282246	TU22148	0	0	0	0	0
chr13	29278246	29282246	TU22149	0	0	0	0	0
chr13	38823664	38827664	TU22150	0	0	0	0	0
chr13	29278246	29282246	TU22151	0	0	0	0	0
chr13	29278246	29282246	TU22152	0	0	0	0	0
chr13	29278246	29282246	TU22153	0	0	0	0	0
chr13	38791618	38795618	TU22154	0	0	0	0	0
chr13	29324599	29328599	TU22155	0	0	0	0	0
chr13	29278246	29282246	TU22156	0	0	0	0	0
chr13	38791618	38795618	TU22157	0	0	0	0	0
chr13	29278246	29282246	TU22158	0	0	0	0	0
chr13	29312423	29316423	TU22159	0	0	0	0	0
chr1	80391518	80395518	TU2216	0	0	0	0	0
chr13	29278246	29282246	TU22160	0	0	0	0	0
chr13	29371127	29375127	TU22162	0	0	0	0	0
chr13	35044479	35048479	TU22163	0	0	0	0	0
chr13	35049097	35053097	TU22164	0	0	0	0	0
chr13	35060890	35064890	TU22165	0	0	0	0	0
chr13	39599300	39603300	TU22166	0	0	0	0	0
chr13	35065399	35069399	TU22167	-1	0	0	0	1
chr13	39432854	39436854	TU22168	0	0	0	0	0
chr13	29454969	29458969	TU22169	0	0	0	0	0
chr13	38603001	38607001	TU22171	0	0	0	0	0
chr13	38603979	38607979	TU22174	0	0	0	0	0
chr13	35561466	35565466	TU22179	-1	0	0	0	1
chr13	35561466	35565466	TU22180	-1	0	0	0	1
chr13	35561466	35565466	TU22182	0	0	1	1	1
chr13	35561466	35565466	TU22183	-1	0	0	0	1
chr13	39662159	39666159	TU22184	0	0	0	0	0
chr13	39512958	39516958	TU22187	0	0	0	0	0
chr13	40669297	40673297	TU22194	0	0	0	1	1
chr13	37721753	37725753	TU22196	0	0	0	0	0
chr13	32849689	32853689	TU22197	0	0	0	0	0
chr13	37720039	37724039	TU22198	0	0	0	0	0
chr13	37699030	37703030	TU22199	1	0	0	0	1
chr13	37714389	37718389	TU22200	0	0	0	0	0
chr13	37699309	37703309	TU22201	0	0	0	-1	1
chr13	37719576	37723576	TU22202	0	0	0	0	0
chr13	40757114	40761114	TU22203	0	0	0	0	0
chr13	40753492	40757492	TU22204	0	-1	0	-1	2
chr13	40540950	40544950	TU22205	0	0	0	0	0
chr13	40541293	40545293	TU22206	0	0	0	0	0
chr13	32893598	32897598	TU22208	0	0	0	0	0
chr13	32893598	32897598	TU22209	0	-1	0	0	1
chr13	40850254	40854254	TU22212	0	0	0	0	0
chr13	34127976	34131976	TU22214	0	0	0	0	0
chr13	40043490	40047490	TU22219	0	-1	0	0	1
chr13	40043490	40047490	TU22220	0	0	0	0	0
chr13	40043490	40047490	TU22221	0	0	0	0	0
chr13	40043490	40047490	TU22223	0	0	0	0	0
chr13	40043490	40047490	TU22224	0	0	0	0	0
chr13	38591663	38595663	TU22233	0	1	1	-1	2
chr13	41365268	41369268	TU22237	0	0	0	0	0
chr13	41339345	41343345	TU22238	0	0	0	0	0
chr13	41332229	41336229	TU22239	0	0	0	0	0
chr1	80381027	80385027	TU2224	0	0	0	0	0
chr13	40965934	40969934	TU22240	0	0	0	0	0
chr1	80166220	80170220	TU2225	1	0	0	0	1
chr13	40966125	40970125	TU22251	0	0	0	0	0
chr1	80166220	80170220	TU2226	0	0	0	0	0
chr13	40976935	40980935	TU22262	0	0	0	0	0
chr13	41742684	41746684	TU22263	0	0	0	0	0
chr13	41739299	41743299	TU22265	0	0	0	0	0
chr13	41739299	41743299	TU22266	0	0	0	0	0
chr13	41739299	41743299	TU22267	0	0	0	0	0
chr13	41739299	41743299	TU22268	0	0	0	0	0
chr13	41742970	41746970	TU22269	0	0	0	0	0
chr1	80166220	80170220	TU2227	0	0	0	0	0
chr13	41923558	41927558	TU22273	-1	-1	0	-1	3
chr13	42238196	42242196	TU22277	0	0	0	0	0
chr1	80474759	80478759	TU2228	0	0	0	0	0
chr13	41977925	41981925	TU22280	0	0	0	0	0
chr13	41977925	41981925	TU22282	0	0	0	0	0
chr13	41986720	41990720	TU22287	0	1	1	0	2
chr13	40773656	40777656	TU22288	-1	0	0	0	1
chr1	78533420	78537420	TU2229	0	0	-1	-1	1
chr13	40773656	40777656	TU22290	0	0	-1	0	1
chr13	40773656	40777656	TU22292	0	0	0	0	0
chr13	40773656	40777656	TU22295	0	0	0	0	0
chr13	40786820	40790820	TU22297	0	0	0	0	0
chr13	40773656	40777656	TU22298	0	0	0	0	0
chr1	80166220	80170220	TU2230	0	0	0	0	0
chr13	42578984	42582984	TU22300	0	0	0	0	0
chr13	41778962	41782962	TU22303	0	0	0	0	0
chr13	41926016	41930016	TU22307	0	0	0	0	0
chr13	41926016	41930016	TU22309	0	0	0	0	0
chr1	80426735	80430735	TU2231	0	0	0	0	0
chr13	41926016	41930016	TU22310	0	0	0	0	0
chr13	38424304	38428304	TU22312	0	0	0	0	0
chr13	41926016	41930016	TU22313	0	0	0	0	0
chr13	38707717	38711717	TU22335	0	0	0	0	0
chr13	38707717	38711717	TU22338	0	0	0	0	0
chr13	38707717	38711717	TU22342	0	0	0	0	0
chr13	38707717	38711717	TU22344	0	0	0	0	0
chr13	38707717	38711717	TU22347	0	0	0	0	0
chr13	38707717	38711717	TU22349	-1	-1	0	0	2
chr13	41871745	41875745	TU22351	0	0	0	0	0
chr13	41871745	41875745	TU22353	0	0	0	0	0
chr13	41845794	41849794	TU22354	0	0	0	0	0
chr13	41845794	41849794	TU22355	0	0	0	0	0
chr13	41871745	41875745	TU22356	0	0	0	0	0
chr13	41845794	41849794	TU22357	0	0	0	0	0
chr13	41652405	41656405	TU22358	1	0	0	0	1
chr13	41652405	41656405	TU22359	0	0	0	0	0
chr13	41659004	41663004	TU22360	0	0	0	0	0
chr13	41247694	41251694	TU22361	0	-1	0	0	1
chr13	43508979	43512979	TU22364	0	0	0	0	0
chr1	81647685	81651685	TU2237	0	0	0	0	0
chr13	38378480	38382480	TU22375	0	0	0	0	0
chr13	40890703	40894703	TU22376	0	0	1	0	1
chr1	80384263	80388263	TU2238	-1	0	0	0	1
chr13	18746024	18750024	TU22381	0	-1	1	-1	2
chr13	43865163	43869163	TU22392	-1	0	0	0	1
chr13	43863980	43867980	TU22393	0	0	0	0	0
chr13	14094548	14098548	TU22399	0	0	0	0	0
chr1	79768989	79772989	TU2240	0	-1	1	0	1
chr13	44453211	44457211	TU22403	0	0	-1	0	1
chr13	43943041	43947041	TU22405	1	0	0	0	1
chr13	43943041	43947041	TU22406	0	0	0	0	0
chr13	43689430	43693430	TU22407	0	0	1	1	1
chr13	43694447	43698447	TU22408	0	0	0	0	0
chr13	40899282	40903282	TU22409	0	0	0	0	0
chr13	44669373	44673373	TU22410	0	0	0	0	0
chr13	43722443	43726443	TU22411	0	0	0	0	0
chr13	43722443	43726443	TU22412	0	0	0	0	0
chr13	43722443	43726443	TU22413	0	0	0	0	0
chr13	45094233	45098233	TU22415	0	0	0	-1	1
chr13	45095997	45099997	TU22416	0	0	0	0	0
chr13	44442850	44446850	TU22417	0	0	0	0	0
chr13	44703067	44707067	TU22419	0	0	1	-1	1
chr1	82696074	82700074	TU2242	0	0	0	0	0
chr13	44703377	44707377	TU22420	0	0	0	0	0
chr13	44016589	44020589	TU22425	0	0	0	0	0
chr13	44011404	44015404	TU22427	0	-1	0	0	1
chr13	44012414	44016414	TU22429	0	0	0	0	0
chr13	35312364	35316364	TU22433	0	0	0	0	0
chr13	35312364	35316364	TU22434	0	0	0	0	0
chr13	35234966	35238966	TU22435	0	0	0	0	0
chr13	35238933	35242933	TU22436	0	0	0	0	0
chr13	35312364	35316364	TU22437	0	0	0	0	0
chr13	35255601	35259601	TU22438	0	0	0	0	0
chr13	35312364	35316364	TU22439	0	0	0	0	0
chr1	82696074	82700074	TU2244	0	0	0	0	0
chr13	35312364	35316364	TU22440	0	0	0	0	0
chr13	35312364	35316364	TU22441	0	0	0	0	0
chr13	35312364	35316364	TU22442	0	0	0	0	0
chr13	43535658	43539658	TU22443	0	0	0	0	0
chr13	35255601	35259601	TU22444	0	0	0	0	0
chr13	35255601	35259601	TU22445	0	0	0	0	0
chr13	43536014	43540014	TU22446	0	0	0	0	0
chr13	43536014	43540014	TU22448	0	0	0	0	0
chr13	35255601	35259601	TU22449	0	0	0	0	0
chr13	44671933	44675933	TU22455	0	0	0	0	0
chr13	44663373	44667373	TU22457	0	0	0	0	0
chr13	44119256	44123256	TU22458	0	0	0	0	0
chr13	44671933	44675933	TU22459	0	0	0	0	0
chr13	35305199	35309199	TU22460	0	0	0	0	0
chr13	44119574	44123574	TU22462	0	0	0	0	0
chr13	44663373	44667373	TU22463	0	0	0	0	0
chr13	38213463	38217463	TU22473	1	0	-1	0	1
chr13	46880767	46884767	TU22476	0	0	0	0	0
chr13	44700169	44704169	TU22479	0	0	0	0	0
chr13	46966467	46970467	TU22480	0	0	0	0	0
chr13	46989744	46993744	TU22481	0	0	0	0	0
chr13	44678824	44682824	TU22482	1	0	0	0	1
chr13	47002599	47006599	TU22483	-1	0	0	0	1
chr13	44700169	44704169	TU22484	0	0	0	0	0
chr13	45248172	45252172	TU22485	0	0	0	0	0
chr1	82805409	82809409	TU2249	0	0	0	0	0
chr13	47135559	47139559	TU22496	0	1	0	0	1
chr13	47170265	47174265	TU22499	0	0	0	0	0
chr13	47003226	47007226	TU22501	0	0	0	0	0
chr13	47461285	47465285	TU22505	1	0	0	0	1
chr13	47359374	47363374	TU22506	0	0	0	0	0
chr13	45934035	45938035	TU22507	0	-1	1	1	0
chr13	43006571	43010571	TU22509	0	0	0	0	0
chr13	43000633	43004633	TU22510	0	0	0	0	0
chr13	43006571	43010571	TU22511	0	0	0	0	0
chr13	43006571	43010571	TU22516	0	0	0	0	0
chr13	43006571	43010571	TU22519	0	0	0	0	0
chr13	48243964	48247964	TU22524	0	0	0	0	0
chr13	47992016	47996016	TU22531	0	0	0	0	0
chr13	48489418	48493418	TU22538	-1	0	0	0	1
chr13	48489418	48493418	TU22539	0	0	0	0	0
chr13	40989233	40993233	TU22540	0	0	0	0	0
chr13	48643856	48647856	TU22541	0	0	0	0	0
