#Chrom	Start	End	TransposableElementTranscript	TransposableElementSymbol	Strand	2-cell	Morula	ICM	TE
chr12	65211547	65215547	TU18959	G9142	-	0	0	0	0
chr12	66273140	66277140	TU18953	G9141	+	0	0	0	0
chr12	66273140	66277140	TU18955	G9141	+	0	0	0	0
chr12	66273140	66277140	TU18957	G9141	+	0	0	0	0
chr12	66274196	66278196	TU18973	G9151	-	0	0	0	0
chr12	66366451	66370451	TU19091	G9199	-	0	0	0	0
chr12	66366451	66370451	TU19092	G9199	-	0	0	0	0
chr12	66366451	66370451	TU19093	G9199	-	0	0	0	0
chr12	66366451	66370451	TU19094	G9199	-	0	0	0	0
chr12	66367124	66371124	TU18908	G9124	+	0	0	0	0
chr12	66367124	66371124	TU18909	G9124	+	0	0	0	0
chr12	66367124	66371124	TU18910	G9124	+	0	0	0	0
chr12	66906582	66910582	TU18924	G9128	+	0	0	0	0
chr12	66906836	66910836	TU18923	G9128	+	0	0	0	0
chr12	67202134	67206134	TU18974	G9150	-	0	0	0	0
chr12	67202134	67206134	TU18975	G9150	-	0	0	0	0
chr12	67203802	67207802	TU18972	G9150	-	0	0	0	0
chr12	67222312	67226312	TU18946	G9138	-	0	0	0	0
chr12	67244514	67248514	TU19028	G9167	-	0	0	0	0
chr12	67261356	67265356	TU19017	G9167	-	0	0	0	0
chr12	67261356	67265356	TU19019	G9167	-	0	0	0	0
chr12	67261356	67265356	TU19023	G9167	-	0	0	0	0
chr12	67261356	67265356	TU19029	G9167	-	0	0	0	0
chr12	67264570	67268570	TU19021	G9167	-	-1	0	0	0
chr12	67264570	67268570	TU19025	G9167	-	0	0	0	0
chr12	67264570	67268570	TU19027	G9167	-	0	0	0	0
chr12	67264570	67268570	TU19030	G9167	-	0	0	0	0
chr12	67649372	67653372	TU18965	G9145	+	0	0	0	0
chr12	67655211	67659211	TU18968	G9145	+	0	0	0	0
chr12	67787012	67791012	TU18929	G9131	-	0	0	0	0
chr12	67945225	67949225	TU18935	G9135	-	0	0	0	0
chr12	68443843	68447843	TU18951	G9140	-	0	0	0	0
chr12	68743177	68747177	TU18950	G9139	+	0	0	0	0
chr12	68746701	68750701	TU18948	G9139	+	1	1	1	0
chr12	69114494	69118494	TU18982	G9156	-	0	0	0	1
chr12	69114764	69118764	TU18983	G9156	-	1	0	0	0
chr12	69114764	69118764	TU18985	G9156	-	0	0	0	0
chr12	69118221	69122221	TU19009	G9164	+	0	0	0	0
chr12	69120970	69124970	TU19008	G9164	+	0	0	0	0
chr12	69127864	69131864	TU18969	G9147	+	0	0	0	0
chr12	69140251	69144251	TU18977	G9152	-	1	-1	1	-1
chr12	69148868	69152868	TU18976	G9152	-	0	0	0	0
chr12	69159081	69163081	TU19081	G9192	-	0	1	-1	0
chr12	69225543	69229543	TU19259	G9279	+	0	0	0	0
chr12	69237585	69241585	TU19309	G9301	+	0	0	0	1
chr12	69292291	69296291	TU18971	G9149	-	0	0	0	0
chr12	69367437	69371437	TU18992	G9159	+	0	0	1	0
chr12	69479203	69483203	TU18986	G9158	+	0	0	0	0
chr12	69749344	69753344	TU19031	G9170	+	0	0	0	0
chr12	69754705	69758705	TU19045	G9178	+	-1	0	0	0
chr12	70111579	70115579	TU19171	G9238	+	0	0	0	0
chr12	70112271	70116271	TU19173	G9238	+	0	0	0	0
chr12	70112998	70116998	TU19175	G9238	+	0	0	0	0
chr12	70115565	70119565	TU19750	G9488	-	0	0	0	-1
chr12	70115827	70119827	TU19148	G9226	+	0	0	0	0
chr12	70116822	70120822	TU19153	G9226	+	0	0	0	0
chr12	70117702	70121702	TU19152	G9226	+	0	0	0	0
chr12	70122880	70126880	TU19161	G9232	-	0	0	0	0
chr12	70129684	70133684	TU19191	G9246	-	0	-1	0	0
chr12	70131175	70135175	TU19151	G9226	+	0	0	0	0
chr12	70131186	70135186	TU19192	G9246	-	0	0	0	0
chr12	70134640	70138640	TU19196	G9250	-	0	0	0	0
chr12	70345981	70349981	TU19072	G9186	+	0	0	0	0
chr12	70475869	70479869	TU19199	G9218	+	0	0	0	0
chr12	70476115	70480115	TU19198	G9218	+	0	0	0	0
chr12	70490110	70494110	TU19135	G9218	+	0	0	-1	-1
chr12	70557557	70561557	TU19097	G9202	+	0	0	0	0
chr12	70742150	70746150	TU19101	G9204	-	0	0	0	0
chr12	70811082	70815082	TU19102	G9205	+	0	0	0	0
chr12	71013345	71017345	TU19167	G9235	-	0	0	1	-1
chr12	71013682	71017682	TU19165	G9235	-	0	0	0	0
chr12	71101163	71105163	TU19129	G9219	+	0	0	0	0
chr12	71105106	71109106	TU19130	G9219	+	0	0	0	0
chr12	71235918	71239918	TU19482	G9370	+	0	0	0	0
chr12	71279647	71283647	TU19131	G9221	+	0	0	0	0
chr12	71359929	71363929	TU19154	G9228	+	0	-1	-1	0
chr12	71432674	71436674	TU19133	G9222	+	0	0	0	0
chr12	71520267	71524267	TU19183	G9240	-	-1	-1	0	0
chr12	71520267	71524267	TU19184	G9240	-	0	0	0	0
chr12	71963243	71967243	TU19369	G9329	+	0	0	-1	0
chr12	72025430	72029430	TU19222	G9262	-	0	1	0	-1
chr12	72026046	72030046	TU19224	G9262	-	0	0	0	0
chr12	72026046	72030046	TU19226	G9262	-	0	0	0	0
chr12	72028125	72032125	TU19221	G9262	-	0	0	0	0
chr12	72028597	72032597	TU19217	G9262	-	0	0	0	0
chr12	72028597	72032597	TU19219	G9262	-	0	0	0	0
chr12	72028597	72032597	TU19223	G9262	-	0	0	0	0
chr12	72028597	72032597	TU19225	G9262	-	0	0	0	0
chr12	72028908	72032908	TU19156	G9230	+	0	0	0	0
chr12	72038298	72042298	TU19220	G9262	-	0	0	0	0
chr12	72050976	72054976	TU19166	G9236	+	0	0	0	0
chr12	72051422	72055422	TU19189	G9244	-	0	0	0	-1
chr12	72051872	72055872	TU19169	G9236	+	0	0	0	0
chr12	72665538	72669538	TU19190	G9245	+	0	0	0	0
chr12	72686144	72690144	TU19328	G9304	+	0	0	0	0
chr12	72686441	72690441	TU19324	G9304	+	0	0	0	0
chr12	72686441	72690441	TU19325	G9304	+	0	0	1	0
chr12	72725484	72729484	TU19489	G9374	-	0	0	0	-1
chr12	72725484	72729484	TU19492	G9374	-	0	0	0	0
chr12	72725484	72729484	TU19493	G9374	-	0	0	0	0
chr12	72735924	72739924	TU19477	G9368	+	0	0	0	0
chr12	73058484	73062484	TU19197	G9251	+	0	-1	0	0
chr12	73065590	73069590	TU19208	G9257	-	0	0	0	0
chr12	73070027	73074027	TU19209	G9257	-	0	0	0	0
chr12	73289522	73293522	TU20130	G9679	-	0	0	0	0
chr12	73289522	73293522	TU20131	G9679	-	-1	-1	0	0
chr12	73289522	73293522	TU20133	G9679	-	0	0	0	0
chr12	73289522	73293522	TU20135	G9679	-	0	0	0	0
chr12	73293308	73297308	TU19879	G9549	+	0	0	0	-1
chr12	73296142	73300142	TU20170	G9696	-	0	0	0	0
chr12	73549988	73553988	TU19207	G9256	-	0	0	-1	0
chr12	73678221	73682221	TU19210	G9258	+	0	0	0	0
chr12	73786469	73790469	TU19428	G9345	-	0	0	0	0
chr12	73786619	73790619	TU19379	G9331	+	0	0	0	0
chr12	73791441	73795441	TU19378	G9331	+	0	0	0	0
chr12	73791441	73795441	TU19380	G9331	+	0	0	0	0
chr12	73791441	73795441	TU19381	G9331	+	0	0	0	0
chr12	73791441	73795441	TU19386	G9331	+	0	0	0	0
chr12	73791705	73795705	TU19426	G9345	-	0	0	0	0
chr12	73791705	73795705	TU19427	G9345	-	0	0	0	0
chr12	73791705	73795705	TU19429	G9345	-	0	0	0	0
chr12	73792546	73796546	TU19371	G9331	+	0	0	0	0
chr12	73792546	73796546	TU19376	G9331	+	0	0	0	0
chr12	73792546	73796546	TU19383	G9331	+	0	0	0	0
chr12	73792546	73796546	TU19384	G9331	+	0	0	0	0
chr12	73799983	73803983	TU19387	G9331	+	0	0	0	0
chr12	73799983	73803983	TU19388	G9331	+	0	0	0	0
chr12	73844808	73848808	TU19211	G9259	-	0	0	0	0
chr12	73994679	73998679	TU19239	G9270	-	0	0	0	0
chr12	73994679	73998679	TU19241	G9270	-	-1	0	0	0
chr12	73994679	73998679	TU19244	G9270	-	-1	0	0	0
chr12	73994960	73998960	TU19243	G9270	-	0	0	0	0
chr12	74037594	74041594	TU19343	G9309	-	0	0	0	0
chr12	74063935	74067935	TU19424	G9344	-	0	0	1	0
chr12	75420460	75424460	TU19228	G9264	-	-1	0	0	0
chr12	75661218	75665218	TU19292	G9290	-	0	0	1	-1
chr12	75681066	75685066	TU19245	G9272	-	0	0	0	0
chr12	75681204	75685204	TU19238	G9269	-	0	0	0	0
chr12	75699915	75703915	TU19242	G9271	+	0	0	0	0
chr12	75707741	75711741	TU19299	G9271	+	0	0	0	0
chr12	75708019	75712019	TU19240	G9271	+	-1	-1	0	-1
chr12	75743859	75747859	TU19258	G9278	+	0	0	0	0
chr12	75752340	75756340	TU19317	G9302	-	0	0	0	1
chr12	75752340	75756340	TU19320	G9302	-	0	0	0	0
chr12	75754315	75758315	TU19327	G9302	-	0	0	0	0
chr12	75763365	75767365	TU19315	G9302	-	0	0	0	0
chr12	75763365	75767365	TU19316	G9302	-	0	0	0	0
chr12	75763365	75767365	TU19319	G9302	-	0	0	0	0
chr12	75763365	75767365	TU19322	G9302	-	0	0	0	0
chr12	75795172	75799172	TU19254	G9277	+	0	0	0	0
chr12	75814335	75818335	TU19263	G9281	-	0	0	0	0
chr12	75816085	75820085	TU19261	G9281	-	0	0	0	0
chr12	76030688	76034688	TU20006	G9610	-	0	0	0	0
chr12	76401792	76405792	TU19304	G9298	-	-1	0	0	0
chr12	76414835	76418835	TU19306	G9298	-	0	0	-1	-1
chr12	76414835	76418835	TU19307	G9298	-	0	0	0	0
chr12	76445756	76449756	TU19298	G9293	+	0	0	0	0
chr12	76471001	76475001	TU19303	G9297	+	-1	0	0	-1
chr12	76472240	76476240	TU19339	G9307	-	0	0	0	0
chr12	76486288	76490288	TU19340	G9307	-	0	0	0	0
chr12	76486288	76490288	TU19341	G9307	-	0	0	0	0
chr12	76516157	76520157	TU19300	G9294	-	0	0	0	0
chr12	76518610	76522610	TU19553	G9409	+	1	0	0	0
chr12	76518768	76522768	TU19550	G9409	+	-1	0	0	0
chr12	76518768	76522768	TU19551	G9409	+	-1	0	0	0
chr12	76523852	76527852	TU19561	G9416	-	0	0	0	-1
chr12	76653003	76657003	TU19461	G9360	+	0	0	0	0
chr12	76695013	76699013	TU19473	G9366	+	0	0	0	0
chr12	76725404	76729404	TU19735	G9481	-	0	0	0	0
chr12	76751838	76755838	TU19790	G9510	-	0	0	0	0
chr12	76757910	76761910	TU19770	G9501	-	0	0	0	1
chr12	76759111	76763111	TU19783	G9508	-	0	0	0	0
chr12	76760029	76764029	TU19772	G9501	-	0	-1	0	1
chr12	76760029	76764029	TU19773	G9501	-	0	0	0	0
chr12	76779598	76783598	TU19801	G9513	-	-1	-1	0	0
chr12	76922901	76926901	TU19769	G9500	+	0	0	0	0
chr12	77041485	77045485	TU19347	G9312	-	0	0	0	-1
chr12	77143183	77147183	TU19402	G9339	+	0	0	0	0
chr12	77567652	77571652	TU19362	G9324	+	0	0	0	0
chr12	77653042	77657042	TU19350	G9315	+	0	0	0	-1
chr12	78910036	78914036	TU19372	G9332	+	-1	0	0	0
chr12	78910036	78914036	TU19374	G9332	+	0	0	0	0
chr12	78926889	78930889	TU19375	G9333	+	0	0	0	0
chr12	78926889	78930889	TU19377	G9333	+	0	0	0	0
chr12	78926982	78930982	TU19373	G9333	+	0	0	0	0
chr12	78954613	78958613	TU19423	G9343	-	0	-1	0	0
chr12	78958053	78962053	TU19365	G9327	-	1	-1	1	-1
chr12	79008019	79012019	TU19393	G9338	+	0	0	0	0
chr12	79009434	79013434	TU19394	G9338	+	0	0	0	-1
chr12	79105860	79109860	TU19408	G9340	-	-1	0	0	0
chr12	79107184	79111184	TU19409	G9340	-	0	0	0	0
chr12	79121188	79125188	TU19430	G9346	+	0	0	0	0
chr12	79123632	79127632	TU19526	G9396	-	0	0	0	0
chr12	79127867	79131867	TU19525	G9396	-	-1	-1	0	0
chr12	79127867	79131867	TU19527	G9396	-	0	0	0	0
chr12	80017591	80021591	TU19464	G9362	+	0	0	0	0
chr12	80125186	80129186	TU19479	G9369	-	0	0	1	0
chr12	80125186	80129186	TU19481	G9369	-	0	0	0	0
chr12	80270125	80274125	TU19499	G9377	-	0	0	0	0
chr12	80277679	80281679	TU19495	G9377	-	0	0	0	0
chr12	80277679	80281679	TU19497	G9377	-	0	0	0	0
chr12	80282518	80286518	TU19502	G9381	+	0	0	0	0
chr12	80282518	80286518	TU19504	G9381	+	0	0	0	0
chr12	80282518	80286518	TU19505	G9381	+	0	0	0	0
chr12	80302299	80306299	TU19510	G9387	+	0	0	0	0
chr12	80436352	80440352	TU19488	G9373	+	0	0	-1	0
chr12	80436352	80440352	TU19491	G9373	+	0	0	0	0
chr12	80457613	80461613	TU19515	G9390	-	0	0	0	0
chr12	80457613	80461613	TU19517	G9390	-	-1	0	0	0
chr12	80514333	80518333	TU19487	G9372	+	0	0	0	0
chr12	80515297	80519297	TU19512	G9388	-	0	0	0	0
chr12	80605152	80609152	TU19627	G9439	-	0	0	0	0
chr12	80622639	80626639	TU19494	G9376	-	0	0	0	0
chr12	80644888	80648888	TU19747	G9486	+	0	0	0	0
chr12	80671624	80675624	TU19749	G9487	+	-1	0	0	-1
chr12	80690340	80694340	TU19501	G9380	-	0	0	0	0
chr12	80802716	80806716	TU19625	G9428	-	0	-1	0	0
chr12	80816293	80820293	TU19626	G9428	-	0	0	0	0
chr12	80884043	80888043	TU19533	G9398	+	0	0	0	0
chr12	80895777	80899777	TU19537	G9402	+	0	0	0	0
chr12	80902587	80906587	TU19548	G9407	+	0	-1	0	0
chr12	80915655	80919655	TU19532	G9398	+	0	0	0	0
chr12	80917363	80921363	TU19531	G9398	+	0	0	0	0
chr12	80942904	80946904	TU19782	G9507	-	0	0	-1	-1
chr12	81276636	81280636	TU19636	G9445	+	0	0	0	-1
chr12	81276636	81280636	TU19637	G9445	+	0	0	0	0
chr12	81384222	81388222	TU20169	G9695	-	0	0	1	1
chr12	81434399	81438399	TU20168	G9694	-	0	0	0	-1
chr12	81581525	81585525	TU19661	G9453	+	0	0	0	0
chr12	81581525	81585525	TU19663	G9453	+	0	0	0	0
chr12	81584150	81588150	TU19659	G9453	+	0	0	0	0
chr12	81584150	81588150	TU19660	G9453	+	0	0	0	0
chr12	81584150	81588150	TU19662	G9453	+	0	0	0	0
chr12	81789326	81793326	TU19534	G9399	-	0	0	0	0
chr12	81800943	81804943	TU19545	G9405	-	0	0	0	0
chr12	81801884	81805884	TU19543	G9405	-	0	0	0	0
chr12	81801884	81805884	TU19544	G9405	-	0	0	0	0
chr12	81824100	81828100	TU19546	G9406	+	0	1	0	0
chr12	81824100	81828100	TU19547	G9406	+	0	0	0	0
chr12	82071479	82075479	TU19571	G9419	+	0	0	0	0
chr12	82086929	82090929	TU19599	G9426	+	0	0	0	0
chr12	82086929	82090929	TU19602	G9426	+	0	0	0	0
chr12	82100265	82104265	TU19570	G9419	+	0	0	0	0
chr12	82173318	82177318	TU20125	G9675	-	0	0	0	0
chr12	82372327	82376327	TU20112	G9666	+	1	0	0	0
chr12	82442587	82446587	TU20167	G9693	-	0	0	0	0
chr12	82461015	82465015	TU19576	G9422	-	0	1	1	0
chr12	82464417	82468417	TU19578	G9422	-	0	0	0	0
chr12	82479502	82483502	TU19614	G9432	+	0	0	0	0
chr12	82479583	82483583	TU19622	G9437	-	0	0	0	0
chr12	82491911	82495911	TU19632	G9443	-	0	-1	0	-1
chr12	82498674	82502674	TU19633	G9444	-	0	0	-1	-1
chr12	82516800	82520800	TU19590	G9425	+	0	0	0	0
chr12	82521541	82525541	TU19589	G9425	+	0	0	0	0
chr12	82531092	82535092	TU19617	G9435	-	0	0	0	0
chr12	82554709	82558709	TU19574	G9421	-	0	0	0	0
chr12	83295810	83299810	TU19841	G9532	-	0	-1	0	0
chr12	83562346	83566346	TU19638	G9446	+	1	0	0	0
chr12	83736446	83740446	TU19688	G9462	-	1	1	1	1
chr12	83919899	83923899	TU19714	G9473	-	0	0	0	0
chr12	84023760	84027760	TU19677	G9457	+	0	0	0	0
chr12	84086233	84090233	TU19706	G9469	+	0	0	0	0
chr12	84086233	84090233	TU19707	G9469	+	0	0	0	0
chr12	84162312	84166312	TU19701	G9465	+	0	0	0	0
chr12	84255609	84259609	TU19708	G9470	-	0	0	0	1
chr12	84524066	84528066	TU20004	G9609	-	0	0	0	0
chr12	84629674	84633674	TU19752	G9490	-	1	0	0	0
chr12	84669501	84673501	TU19759	G9495	+	0	0	0	0
chr12	84730337	84734337	TU19880	G9550	-	0	0	0	0
chr12	84734623	84738623	TU19865	G9543	+	-1	0	0	0
chr12	84734623	84738623	TU19868	G9543	+	-1	0	0	0
chr12	84734623	84738623	TU19870	G9543	+	-1	0	0	0
chr12	84835302	84839302	TU19799	G9512	+	0	-1	-1	0
chr12	84835302	84839302	TU19800	G9512	+	0	0	0	0
chr12	85241105	85245105	TU19828	G9527	+	0	0	0	0
chr12	85246539	85250539	TU19826	G9527	+	0	0	0	0
chr12	85272290	85276290	TU19817	G9524	+	0	0	-1	0
chr12	85272290	85276290	TU19819	G9524	+	0	0	-1	0
chr12	85272290	85276290	TU19820	G9524	+	0	0	-1	0
chr12	85272290	85276290	TU19821	G9524	+	0	0	-1	0
chr12	85272290	85276290	TU19823	G9524	+	0	0	-1	0
chr12	85279981	85283981	TU19805	G9516	+	0	-1	0	0
chr12	85283539	85287539	TU19830	G9528	-	0	0	0	0
chr12	85285892	85289892	TU19832	G9528	-	0	0	0	0
chr12	85285892	85289892	TU19833	G9528	-	0	0	1	0
chr12	85536181	85540181	TU19846	G9534	+	0	-1	0	0
chr12	85732356	85736356	TU19848	G9536	+	0	0	0	0
chr12	85784466	85788466	TU20179	G9705	+	0	-1	1	-1
chr12	85847534	85851534	TU20566	G9887	+	1	0	0	-1
chr12	86180123	86184123	TU19872	G9546	+	0	0	0	0
chr12	86218180	86222180	TU19874	G9547	-	0	0	0	0
chr12	86256375	86260375	TU20109	G9664	+	1	1	0	-1
chr12	86295437	86299437	TU19939	G9561	+	0	0	0	0
chr12	86295437	86299437	TU19940	G9561	+	0	0	0	1
chr12	86301072	86305072	TU19987	G9590	-	0	0	0	0
chr12	86305744	86309744	TU19985	G9590	-	0	0	0	0
chr12	86308127	86312127	TU19904	G9561	+	1	0	0	0
chr12	86566066	86570066	TU19885	G9552	+	0	0	0	0
chr12	86790334	86794334	TU19922	G9568	+	0	0	0	0
chr12	86819573	86823573	TU19929	G9572	+	0	0	0	0
chr12	86820397	86824397	TU19937	G9577	-	0	0	0	0
chr12	86830305	86834305	TU19935	G9575	-	0	0	-1	0
chr12	86852132	86856132	TU19947	G9581	+	0	0	0	0
chr12	86862047	86866047	TU19967	G9592	-	0	0	0	0
chr12	86874702	86878702	TU19949	G9583	-	0	0	0	0
chr12	87034740	87038740	TU19973	G9594	-	0	0	0	0
chr12	87034740	87038740	TU19974	G9594	-	0	0	0	0
chr12	87034740	87038740	TU19975	G9594	-	0	0	0	0
chr12	87151152	87155152	TU20022	G9620	-	0	0	0	0
chr12	87296991	87300991	TU20045	G9631	+	0	0	0	0
chr12	87298068	87302068	TU20041	G9631	+	0	0	0	0
chr12	87298815	87302815	TU20044	G9631	+	0	0	0	0
chr12	87318410	87322410	TU20018	G9616	+	0	0	0	0
chr12	87420873	87424873	TU20009	G9612	-	0	0	0	0
chr12	87422421	87426421	TU20011	G9612	-	0	0	0	0
chr12	87483923	87487923	TU20108	G9662	+	0	0	0	0
chr12	87483923	87487923	TU20110	G9662	+	0	0	0	0
chr12	87489752	87493752	TU20105	G9662	+	0	1	0	0
chr12	87630307	87634307	TU20281	G9758	+	0	1	0	0
chr12	87630307	87634307	TU20283	G9758	+	0	0	0	0
chr12	87633058	87637058	TU20930	G10071	-	0	0	1	1
chr12	87634904	87638904	TU20291	G9763	+	0	0	0	0
chr12	87777347	87781347	TU20664	G9946	+	0	0	0	0
chr12	87790579	87794579	TU20662	G9946	+	0	0	0	0
chr12	87793233	87797233	TU20663	G9946	+	-1	1	1	0
chr12	87825963	87829963	TU20778	G10000	+	0	1	0	0
chr12	87828191	87832191	TU20804	G10012	+	0	1	0	0
chr12	87828191	87832191	TU20805	G10012	+	0	0	0	0
chr12	87855999	87859999	TU20660	G9945	+	0	0	0	0
chr12	87860416	87864416	TU20661	G9945	+	0	0	0	1
chr12	87863739	87867739	TU20812	G10018	+	0	0	0	0
chr12	87866551	87870551	TU21283	G10251	-	-1	0	0	-1
chr12	87918159	87922159	TU20151	G9685	-	-1	1	1	1
chr12	87920444	87924444	TU20148	G9685	-	0	0	0	0
chr12	87921520	87925520	TU20149	G9685	-	0	0	0	0
chr12	87925660	87929660	TU20150	G9685	-	0	0	0	0
chr12	87968709	87972709	TU20055	G9638	+	0	0	0	0
chr12	87971222	87975222	TU20060	G9644	+	-1	1	1	0
chr12	87978010	87982010	TU20053	G9638	+	-1	1	1	-1
chr12	87986401	87990401	TU20049	G9634	+	0	0	0	0
chr12	87990436	87994436	TU20116	G9670	-	0	0	0	0
chr12	87991595	87995595	TU20034	G9626	+	0	1	0	0
chr12	87998270	88002270	TU20117	G9671	-	-1	0	0	0
chr12	87998270	88002270	TU20118	G9671	-	-1	0	0	0
chr12	87998270	88002270	TU20119	G9671	-	-1	0	0	0
chr12	87998270	88002270	TU20120	G9671	-	-1	0	0	0
chr12	88007317	88011317	TU20031	G9624	+	0	0	0	0
chr12	88009541	88013541	TU20032	G9624	+	-1	0	1	1
chr12	88023011	88027011	TU20229	G9731	+	-1	0	0	0
chr12	88062035	88066035	TU20265	G9750	+	0	0	0	0
chr12	88064956	88068956	TU20731	G9974	-	0	0	0	1
chr12	88079743	88083743	TU20279	G9756	+	0	1	0	0
chr12	88102058	88106058	TU20737	G9977	-	1	0	-1	-1
chr12	88120027	88124027	TU20294	G9765	+	0	0	0	0
chr12	88122318	88126318	TU20293	G9765	+	0	0	1	0
chr12	88128562	88132562	TU20263	G9750	+	0	0	0	0
chr12	88138099	88142099	TU20748	G9984	-	-1	0	0	0
chr12	88140320	88144320	TU20747	G9984	-	0	0	0	0
chr12	88185319	88189319	TU20370	G9809	+	0	0	0	0
chr12	88195123	88199123	TU20372	G9809	+	0	1	0	0
chr12	88250871	88254871	TU20845	G10029	-	-1	0	1	1
chr12	88254016	88258016	TU20381	G9812	+	0	0	0	0
chr12	88278013	88282013	TU20391	G9818	+	1	0	0	0
chr12	88287529	88291529	TU20724	G9969	-	0	0	0	0
chr12	88300553	88304553	TU20453	G9851	+	0	0	0	0
chr12	88300954	88304954	TU20451	G9851	+	-1	0	0	0
chr12	88322028	88326028	TU20867	G10042	-	-1	0	1	1
chr12	88325365	88329365	TU20030	G9623	+	0	0	0	0
chr12	89870654	89874654	TU20058	G9642	-	0	0	0	0
chr12	90398398	90402398	TU20155	G9687	-	1	1	0	1
chr12	90461946	90465946	TU20153	G9687	-	0	0	0	0
chr12	90517178	90521178	TU20052	G9637	+	0	0	0	0
chr12	90558691	90562691	TU20056	G9640	-	0	0	0	0
chr12	90559311	90563311	TU20180	G9706	+	-1	0	0	0
chr12	90559311	90563311	TU20181	G9706	+	0	0	0	0
chr12	90559311	90563311	TU20183	G9706	+	0	0	0	0
chr12	90559311	90563311	TU20184	G9706	+	0	0	0	0
chr12	90559311	90563311	TU20186	G9706	+	0	0	0	0
chr12	90559311	90563311	TU20187	G9706	+	0	0	0	0
chr12	90559311	90563311	TU20190	G9706	+	0	0	0	0
chr12	90559311	90563311	TU20191	G9706	+	0	0	0	0
chr12	90559311	90563311	TU20192	G9706	+	0	0	0	0
chr12	90559311	90563311	TU20194	G9706	+	0	0	0	0
chr12	90720087	90724087	TU20068	G9650	-	0	0	0	0
chr12	90720087	90724087	TU20070	G9650	-	0	0	0	0
chr12	90797105	90801105	TU20066	G9649	-	0	0	0	0
chr12	90973944	90977944	TU20061	G9645	-	0	0	0	0
chr12	91186655	91190655	TU20244	G9737	+	0	0	0	0
chr12	91252809	91256809	TU20534	G9876	-	0	0	0	0
chr12	91402080	91406080	TU20065	G9648	+	0	0	0	0
chr12	91544859	91548859	TU20077	G9653	-	-1	0	0	0
chr12	91576863	91580863	TU20421	G9836	-	1	0	0	0
chr12	91615106	91619106	TU20083	G9656	-	0	0	0	0
chr12	91903960	91907960	TU20113	G9667	+	0	0	0	0
chr12	92007032	92011032	TU20122	G9673	+	0	0	0	0
chr12	92007032	92011032	TU20123	G9673	+	0	0	0	0
chr12	92162574	92166574	TU20097	G9660	+	0	0	0	0
chr12	94037047	94041047	TU20136	G9681	-	0	1	1	0
chr12	94267574	94271574	TU20138	G9681	-	0	0	0	0
chr12	95592046	95596046	TU20246	G9739	-	0	0	0	0
chr12	96837309	96841309	TU20127	G9676	-	0	0	0	0
chr12	96920266	96924266	TU20175	G9701	+	0	0	0	0
chr12	98172145	98176145	TU20128	G9677	+	0	0	0	0
chr12	98195850	98199850	TU20202	G9713	+	1	0	0	0
chr12	98460317	98464317	TU20188	G9708	-	-1	0	0	0
chr12	98466260	98470260	TU20173	G9699	-	-1	0	0	0
chr12	98671301	98675301	TU20301	G9771	-	0	0	0	0
chr12	98866389	98870389	TU21193	G10204	+	0	0	0	0
chr12	99016559	99020559	TU20160	G9690	+	0	0	0	0
chr12	99057279	99061279	TU20171	G9697	+	0	0	0	0
chr12	99074088	99078088	TU20172	G9698	+	0	0	0	0
chr12	99181599	99185599	TU20226	G9728	+	0	0	0	0
chr12	99365579	99369579	TU20234	G9733	+	0	0	0	0
chr12	99396346	99400346	TU20174	G9700	+	0	0	0	0
chr12	99407391	99411391	TU20203	G9714	-	0	0	0	0
chr12	99561534	99565534	TU20195	G9709	-	0	0	0	0
chr12	99561534	99565534	TU20196	G9709	-	0	0	0	0
chr12	99561688	99565688	TU20198	G9711	+	0	0	0	0
chr12	99561688	99565688	TU20200	G9711	+	0	0	0	0
chr12	100149603	100153603	TU20224	G9726	+	0	0	1	0
chr12	100150434	100154434	TU20308	G9726	+	0	0	1	0
chr12	100177479	100181479	TU20204	G9715	-	0	0	0	0
chr12	100178898	100182898	TU20205	G9715	-	0	0	0	0
chr12	100178898	100182898	TU20207	G9715	-	0	0	0	0
chr12	100185800	100189800	TU20285	G9760	+	0	0	0	0
chr12	100186421	100190421	TU20286	G9760	+	0	0	0	0
chr12	100189659	100193659	TU20287	G9760	+	0	0	-1	0
chr12	100237701	100241701	TU20206	G9716	-	0	0	0	0
chr12	100351610	100355610	TU20309	G9778	+	1	0	0	0
chr12	100377161	100381161	TU20321	G9783	+	0	0	1	0
chr12	100441301	100445301	TU20324	G9785	+	0	0	0	0
chr12	100456833	100460833	TU20432	G9839	+	0	0	0	0
chr12	100460766	100464766	TU20425	G9839	+	0	0	0	0
chr12	100460766	100464766	TU20427	G9839	+	-1	0	0	0
chr12	100460766	100464766	TU20433	G9839	+	0	0	0	0
chr12	100466578	100470578	TU20949	G10077	-	0	0	0	0
chr12	100467048	100471048	TU20436	G9839	+	0	0	0	0
chr12	100476063	100480063	TU20434	G9839	+	0	0	0	0
chr12	100480826	100484826	TU20430	G9839	+	-1	0	0	0
chr12	100480826	100484826	TU20435	G9839	+	0	0	0	0
chr12	100515855	100519855	TU20467	G9855	+	0	0	0	0
chr12	100516495	100520495	TU20464	G9855	+	1	1	0	0
chr12	100538883	100542883	TU20211	G9720	-	0	0	0	0
chr12	101004464	101008464	TU20255	G9746	+	0	0	0	0
chr12	101005501	101009501	TU20257	G9746	+	0	0	0	0
chr12	101011037	101015037	TU20258	G9746	+	0	0	0	0
