#Chrom	Start	End	RefSeq	GeneSymbol	Strand	2-cell	Morula	ICM	TE
chr11	52002221	52006221	NM_001363476	Cdkl3	+	0	0	0	0
chr11	52002221	52006221	NM_153785	Cdkl3	+	0	0	0	0
chr11	52002221	52006221	NR_156698	Cdkl3	+	0	0	0	0
chr11	52096824	52100824	NM_019411	Ppp2ca	+	0	0	0	0
chr11	52124746	52128746	NR_037221	Mir3061	+	0	0	0	0
chr11	52143528	52147528	NM_207227	Olfr1373	-	0	0	0	0
chr11	52155907	52159907	NR_034155	Olfr1372-ps1	-	0	1	0	0
chr11	52211987	52215987	NM_207253	Olfr1371	-	0	0	0	0
chr11	52229995	52233995	NM_011543	Skp1	+	0	0	0	0
chr11	52280595	52284595	NM_009331	Tcf7	-	0	0	0	0
chr11	52281014	52285014	NM_001313981	Tcf7	-	0	0	0	0
chr11	52358851	52362851	NM_011694	Vdac1	+	1	0	0	0
chr11	52359597	52363597	NM_001362693	Vdac1	+	-1	0	-1	0
chr11	52394428	52398428	NM_153117	9530068E07Rik	+	0	0	0	0
chr11	52762706	52766706	NM_177059	Fstl4	+	0	0	0	0
chr11	53118056	53122056	NR_046047	Gm11186	-	0	0	0	0
chr11	53298479	53302479	NM_008300	Hspa4	-	0	0	0	0
chr11	53322689	53326689	NM_026479	Zcchc10	+	0	0	0	-1
chr11	53348767	53352767	NM_001363331	Aff4	+	0	0	0	1
chr11	53348767	53352767	NM_033565	Aff4	+	0	0	1	0
chr11	53407197	53411197	NR_105885	Mir6920	+	0	0	0	0
chr11	53421136	53425136	NM_153069	Leap2	-	0	0	0	0
chr11	53428831	53432831	NM_001326614	Uqcrq	-	-1	0	0	0
chr11	53428831	53432831	NM_025352	Uqcrq	-	0	0	0	0
chr11	53431286	53435286	NM_008110	Gdf9	+	0	0	0	0
chr11	53455205	53459205	NM_001290789	Shroom1	+	0	0	0	0
chr11	53455205	53459205	NM_027917	Shroom1	+	0	0	0	0
chr11	53478195	53482195	NM_183173	Sowaha	-	-1	0	0	0
chr11	53517736	53521736	NM_001252332	Septin8	+	0	0	0	0
chr11	53517736	53521736	NM_001252333	Septin8	+	0	0	0	0
chr11	53517736	53521736	NM_001347496	Septin8	+	0	0	0	0
chr11	53517736	53521736	NM_001361968	Septin8	+	0	0	0	0
chr11	53517736	53521736	NM_033144	Septin8	+	0	0	0	0
chr11	53518188	53522188	NM_001361969	Septin8	+	0	0	0	0
chr11	53565313	53569313	NR_168001	A430108G06Rik	-	0	0	0	0
chr11	53565369	53569369	NM_001290805	Kif3a	+	0	0	0	0
chr11	53565369	53569369	NM_001290806	Kif3a	+	0	0	0	0
chr11	53565369	53569369	NM_008443	Kif3a	+	0	0	0	0
chr11	53615338	53619338	NR_027491	Il4	-	0	0	0	0
chr11	53616665	53620665	NM_021283	Il4	-	0	0	0	0
chr11	53632702	53636702	NM_008355	Il13	-	0	0	0	0
chr11	53705319	53709319	NM_009012	Rad50	-	0	0	0	0
chr11	53718794	53722794	NM_010558	Il5	+	0	0	0	0
chr11	53761654	53765654	NR_106131	Mir7671	-	0	0	0	0
chr11	53768014	53772014	NM_001159393	Irf1	+	0	0	0	0
chr11	53768014	53772014	NM_008390	Irf1	+	0	0	0	0
chr11	53768473	53772473	NM_001159396	Irf1	+	0	0	0	0
chr11	53857256	53861256	NR_033332	Gm12216	-	0	0	0	0
chr11	53889703	53893703	NM_001362711	Slc22a5	-	0	0	1	1
chr11	53889703	53893703	NM_001362712	Slc22a5	-	0	0	0	0
chr11	53889703	53893703	NM_011396	Slc22a5	-	0	0	1	0
chr11	53978031	53982031	NR_168634	Gm30927	+	0	0	0	0
chr11	53978031	53982031	NR_168636	Gm30927	+	0	0	0	0
chr11	53978333	53982333	NM_001362202	Slc22a21	-	0	0	0	0
chr11	53978333	53982333	NM_019723	Slc22a21	-	0	0	0	0
chr11	54026104	54030104	NM_001330304	Slc22a4	-	0	0	0	0
chr11	54026104	54030104	NM_019687	Slc22a4	-	0	0	0	0
chr11	54067017	54071017	NM_019417	Pdlim4	-	0	0	-1	0
chr11	54098924	54102924	NM_001136076	P4ha2	+	0	0	-1	-1
chr11	54098924	54102924	NM_011031	P4ha2	+	0	0	0	0
chr11	54211288	54215288	NR_045506	4933405E24Rik	-	0	0	0	0
chr11	54247899	54251899	NM_009969	Csf2	-	0	0	0	0
chr11	54265279	54269279	NM_010556	Il3	-	0	0	0	0
chr11	54301824	54305824	NM_001033598	Acsl6	+	0	0	0	0
chr11	54302204	54306204	NM_001033597	Acsl6	+	0	0	0	0
chr11	54302204	54306204	NM_144823	Acsl6	+	0	0	0	0
chr11	54312903	54316903	NM_001033599	Acsl6	+	0	0	1	0
chr11	54368652	54372652	NM_029105	Meikin	+	1	-1	0	0
chr11	54436179	54440179	NM_173753	Fnip1	+	0	0	0	0
chr11	54520845	54524845	NM_001252494	Rapgef6	+	0	0	0	0
chr11	54520845	54524845	NM_001252496	Rapgef6	+	0	0	0	0
chr11	54520845	54524845	NM_175258	Rapgef6	+	0	0	0	0
chr11	54594146	54598146	NM_001252497	Rapgef6	+	0	0	0	0
chr11	54594146	54598146	NM_001252498	Rapgef6	+	0	0	0	0
chr11	54785703	54789703	NM_178626	Cdc42se2	-	0	0	0	0
chr11	54817919	54821919	NR_040284	Lyrm7os	+	0	0	0	0
chr11	54858597	54862597	NM_001363191	Lyrm7	-	0	0	0	0
chr11	54858597	54862597	NM_029327	Lyrm7	-	0	0	0	0
chr11	54858597	54862597	NR_156460	Lyrm7	-	0	0	0	0
chr11	54864383	54868383	NM_008248	Hint1	+	0	0	0	0
chr11	54900854	54904854	NM_001329860	Gpx3	+	0	0	-1	0
chr11	54900854	54904854	NM_008161	Gpx3	+	0	0	1	0
chr11	54960940	54964940	NM_001199275	Tnip1	-	0	0	1	0
chr11	54960940	54964940	NM_001199276	Tnip1	-	0	0	0	0
chr11	54960940	54964940	NM_001271455	Tnip1	-	0	0	0	0
chr11	54960940	54964940	NM_001271456	Tnip1	-	0	0	-1	0
chr11	54960940	54964940	NM_021327	Tnip1	-	0	0	0	0
chr11	55031471	55035471	NM_001110211	Anxa6	-	0	0	0	0
chr11	55031471	55035471	NM_013472	Anxa6	-	0	0	0	1
chr11	55031471	55035471	NR_138556	Anxa6	-	0	0	0	0
chr11	55076131	55080131	NM_177471	Ccdc69	-	0	0	0	0
chr11	55095985	55099985	NM_010299	Gm2a	+	0	0	1	0
chr11	55134999	55138999	NR_167707	Slc36a3os	+	0	0	-1	0
chr11	55149708	55153708	NM_001363468	Slc36a3	-	0	0	0	0
chr11	55149708	55153708	NM_172258	Slc36a3	-	0	0	0	0
chr11	55183077	55187077	NM_153170	Slc36a2	-	0	0	0	0
chr11	55195682	55199682	NR_046034	Slc36a1os	-	0	0	0	0
chr11	55202340	55206340	NM_153139	Slc36a1	+	0	0	0	0
chr11	55310257	55314257	NM_001029988	Fat2	-	0	0	0	0
chr11	55418080	55422080	NM_001290817	Sparc	-	0	0	0	0
chr11	55418080	55422080	NM_009242	Sparc	-	0	0	1	1
chr11	55459208	55463208	NM_009720	Atox1	-	0	0	0	0
chr11	55467752	55471752	NM_013716	G3bp1	+	0	0	0	0
chr11	55480706	55484706	NR_028480	Gm12238	+	0	0	0	0
chr11	55499226	55503226	NR_106112	Mir7652	+	0	0	0	0
chr11	55606198	55610198	NM_001290821	Glra1	-	0	0	0	0
chr11	55606198	55610198	NM_020492	Glra1	-	0	0	0	0
chr11	56038987	56042987	NM_153079	Nmur2	-	0	0	0	0
chr11	57009618	57013618	NM_001113325	Gria1	+	0	0	0	0
chr11	57009618	57013618	NM_008165	Gria1	+	0	0	0	0
chr11	57011046	57015046	NM_001252403	Gria1	+	0	0	0	0
chr11	57516644	57520644	NM_001168667	Fam114a2	-	0	0	0	0
chr11	57516644	57520644	NM_001168668	Fam114a2	-	0	0	0	0
chr11	57516644	57520644	NM_026342	Fam114a2	-	0	0	0	0
chr11	57516665	57520665	NM_145426	Mfap3	+	0	0	0	0
chr11	57516665	57520665	NM_180599	Mfap3	+	0	0	0	0
chr11	57643442	57647442	NM_134189	Galnt10	+	0	0	0	0
chr11	57647494	57651494	NR_153850	4933424L21Rik	-	0	0	0	0
chr11	57799467	57803467	NR_131042	2010001A14Rik	-	0	0	0	0
chr11	57799637	57803637	NM_001081168	Sap30l	+	0	0	0	0
chr11	57830147	57834147	NM_008213	Hand1	-	-1	-1	-1	0
chr11	58007064	58011064	NM_028451	Larp1	+	0	0	0	0
chr11	58090794	58094794	NM_001363084	Cnot8	+	0	0	-1	0
chr11	58091129	58095129	NM_001378239	Gm12248	-	0	-1	0	0
chr11	58091206	58095206	NM_001363085	Cnot8	+	0	0	-1	0
chr11	58101970	58105970	NM_026949	Cnot8	+	0	-1	0	0
chr11	58102229	58106229	NM_001356477	Cnot8	+	1	-1	1	0
chr11	58102309	58106309	NM_001363086	Cnot8	+	0	1	1	1
chr11	58166513	58170513	NM_001374702	Gemin5	-	0	0	0	0
chr11	58166539	58170539	NM_001166669	Gemin5	-	0	0	0	0
chr11	58166539	58170539	NM_001166670	Gemin5	-	0	0	0	0
chr11	58166539	58170539	NM_001166671	Gemin5	-	0	0	0	0
chr11	58166539	58170539	NM_172558	Gemin5	-	0	0	0	0
chr11	58169664	58173664	NM_175001	Mrpl22	+	0	0	-1	0
chr11	58169664	58173664	NR_166467	Mrpl22	+	-1	0	1	0
chr11	58181843	58185843	NM_001135115	Gm12250	+	0	0	0	0
chr11	58197556	58201556	NM_018738	Igtp	+	0	0	0	0
chr11	58212977	58216977	NM_019440	Irgm2	+	0	0	0	0
chr11	58272828	58276828	NM_001374705	4930438A08Rik	+	0	0	0	0
chr11	58305069	58309069	NM_001040686	Zfp692	+	0	0	0	0
chr11	58305069	58309069	NM_182996	Zfp692	+	0	0	-1	0
chr11	58321113	58325113	NM_001256518	Zfp672	-	0	-1	0	0
chr11	58321365	58325365	NM_001256516	Zfp672	-	0	0	0	0
chr11	58321365	58325365	NM_001256517	Zfp672	-	0	0	0	0
chr11	58321365	58325365	NM_001256519	Zfp672	-	0	0	0	0
chr11	58321365	58325365	NM_178761	Zfp672	-	0	0	0	0
chr11	58321365	58325365	NR_028331	Zfp672	-	0	0	0	0
chr11	58321365	58325365	NR_046280	Zfp672	-	0	0	0	0
chr11	58328339	58332339	NM_001256520	Zfp672	-	1	0	0	0
chr11	58328707	58332707	NM_001161338	Sh3bp5l	+	0	0	0	0
chr11	58328707	58332707	NM_001308167	Sh3bp5l	+	0	0	0	0
chr11	58328707	58332707	NM_024480	Sh3bp5l	+	0	0	-1	0
chr11	58328790	58332790	NM_001308168	Sh3bp5l	+	0	0	1	0
chr11	58377032	58381032	NM_001083884	Lypd8	+	0	0	-1	0
chr11	58377032	58381032	NM_027339	Lypd8	+	0	-1	0	0
chr11	58378646	58382646	NM_001330197	Lypd8	+	0	0	0	0
chr11	58419111	58423111	NM_027239	1810065E05Rik	+	0	0	0	0
chr11	58430559	58434559	NM_001045542	Gm12253	+	0	0	0	0
chr11	58450966	58454966	NM_207527	Lypd9	-	0	0	0	0
chr11	58453980	58457980	NM_146878	Olfr30	-	0	0	0	0
chr11	58490499	58494499	NM_001011770	Olfr332	-	0	0	0	0
chr11	58500572	58504572	NM_001011861	Olfr331	-	0	0	0	0
chr11	58532825	58536825	NM_146879	Olfr330	-	0	0	0	0
chr11	58541483	58545483	NM_001011531	Olfr329	-	0	0	0	0
chr11	58550237	58554237	NM_146502	Olfr328	-	0	0	0	0
chr11	58568568	58572568	NM_207695	Olfr224	-	0	0	0	0
chr11	58578837	58582837	NM_207153	Olfr325	+	0	0	0	0
chr11	58595345	58599345	NM_001011743	Olfr324	+	0	0	0	0
chr11	58611492	58615492	NM_144544	2210407C18Rik	-	0	0	0	0
chr11	58624044	58628044	NM_146376	Olfr323	-	0	0	0	0
chr11	58638465	58642465	NM_001039047	Trim58	+	0	0	0	0
chr11	58663561	58667561	NM_207693	Olfr322	+	0	0	0	0
chr11	58681875	58685875	NM_207230	Olfr320	+	0	0	0	0
chr11	58699703	58703703	NM_146500	Olfr319	+	0	0	0	0
chr11	58719094	58723094	NM_146501	Olfr318	-	0	0	0	0
chr11	58731223	58735223	NM_001011769	Olfr317	-	0	0	0	0
chr11	58755667	58759667	NM_001011818	Olfr316	+	0	0	0	0
chr11	58776089	58780089	NM_146538	Olfr315	+	0	0	0	0
chr11	58784139	58788139	NM_001011760	Olfr314	+	0	0	0	0
chr11	58799960	58803960	NM_001162878	Fam183b	-	0	0	0	0
chr11	58799960	58803960	NM_029283	Fam183b	-	0	0	0	0
chr11	58814928	58818928	NM_146536	Olfr313	+	0	0	0	0
chr11	58829156	58833156	NM_001011819	Olfr312	+	0	0	0	0
chr11	58839116	58843116	NM_146537	Olfr311	+	0	0	0	0
chr11	58845162	58849162	NM_001372581	Gm12258	+	0	0	0	0
chr11	58845162	58849162	NM_001372582	Gm12258	+	0	0	0	0
chr11	58865240	58869240	NM_172403	2810021J22Rik	+	0	0	0	0
chr11	58902225	58906225	NM_011758	Zfp39	-	0	0	0	0
chr11	58915908	58919908	NM_001363414	Btnl10	+	0	0	0	0
chr11	58916057	58920057	NM_138678	Btnl10	+	0	0	0	0
chr11	58936906	58940906	NM_022423	Rnf187	-	0	1	0	1
chr11	58946911	58950911	NM_030082	H2bu2	+	0	0	0	0
chr11	58952512	58956512	NR_134309	H2bu1-ps	-	0	0	0	0
chr11	58952685	58956685	NM_178218	H2aw	+	0	0	-1	-1
chr11	58959711	58963711	NM_001318003	H3f4	+	0	0	0	0
chr11	58961781	58965781	NM_031172	Trim17	+	0	0	0	0
chr11	58976093	58980093	NM_001290988	Trim11	+	0	0	0	0
chr11	58976093	58980093	NM_053168	Trim11	+	0	0	0	0
chr11	59134375	59138375	NM_001171512	Obscn	-	0	0	0	0
chr11	59134375	59138375	NM_199152	Obscn	-	0	0	0	0
chr11	59161745	59165745	NM_001270791	Iba57	-	0	0	0	0
chr11	59161745	59165745	NM_173785	Iba57	-	0	0	0	0
chr11	59180826	59184826	NM_175452	Gjc2	-	0	0	0	0
chr11	59181213	59185213	NM_080454	Gjc2	-	0	0	0	0
chr11	59185741	59189741	NM_001159410	Guk1	-	0	0	0	0
chr11	59189952	59193952	NM_008193	Guk1	-	0	0	0	0
chr11	59200431	59204431	NR_037964	2610507I01Rik	-	0	0	0	0
chr11	59200486	59204486	NM_001302334	Mrpl55	+	0	0	0	0
chr11	59200486	59204486	NM_001302335	Mrpl55	+	-1	0	-1	0
chr11	59200486	59204486	NM_001302336	Mrpl55	+	-1	0	0	0
chr11	59200486	59204486	NM_001362908	Mrpl55	+	0	0	0	-1
chr11	59200486	59204486	NM_001362909	Mrpl55	+	0	0	0	0
chr11	59200486	59204486	NM_026035	Mrpl55	+	-1	-1	0	0
chr11	59200486	59204486	NR_126101	Mrpl55	+	0	0	-1	0
chr11	59206361	59210361	NM_024210	2310033P09Rik	+	0	0	0	0
chr11	59226162	59230162	NM_001130408	Arf1	-	0	1	0	-1
chr11	59226267	59230267	NM_007476	Arf1	-	0	0	0	0
chr11	59288751	59292751	NM_009522	Wnt3a	-	0	0	1	1
chr11	59304930	59308930	NM_139298	Wnt9a	+	0	0	0	0
chr11	59373653	59377653	NM_001045521	Prss38	-	0	0	-1	0
chr11	59448034	59452034	NM_001356452	Snap47	-	0	0	0	0
chr11	59448034	59452034	NM_001356454	Snap47	-	0	0	0	0
chr11	59448034	59452034	NM_144521	Snap47	-	1	0	0	0
chr11	59448045	59452045	NM_001205068	Jmjd4	+	0	0	0	0
chr11	59448045	59452045	NM_178659	Jmjd4	+	0	0	0	0
chr11	59448045	59452045	NR_037992	Jmjd4	+	0	0	0	0
chr11	59470474	59474474	NM_178417	Zfp867	-	0	0	0	0
chr11	59503653	59507653	NR_015585	4933439C10Rik	+	0	0	0	0
chr11	59503653	59507653	NR_135273	4933439C10Rik	+	0	0	0	0
chr11	59504640	59508640	NM_001130529	Zkscan17	-	0	0	0	0
chr11	59504640	59508640	NM_001291014	Zkscan17	-	0	0	0	0
chr11	59504640	59508640	NM_172941	Zkscan17	-	0	0	0	0
chr11	59539569	59543569	NM_001359638	Nlrp3	+	0	0	0	0
chr11	59540686	59544686	NM_145827	Nlrp3	+	0	0	0	0
chr11	59540686	59544686	NR_153314	Nlrp3	+	0	0	0	0
chr11	59569738	59573738	NM_001011789	Olfr222	-	0	0	0	0
chr11	59588087	59592087	NM_146429	Olfr223	-	0	0	0	0
chr11	59610966	59614966	NM_001011740	Olfr225	+	0	0	0	0
chr11	59660495	59664495	NM_012027	Mprip	+	0	0	0	0
chr11	59660495	59664495	NM_201245	Mprip	+	0	0	0	0
chr11	59660507	59664507	NM_001368931	Mprip	+	0	0	0	0
chr11	59738154	59742154	NR_045476	1700007J10Rik	-	0	0	0	0
chr11	59785222	59789222	NR_110894	Pld6	-	0	0	0	0
chr11	59785657	59789657	NM_001290283	Pld6	-	0	0	0	0
chr11	59785657	59789657	NM_183139	Pld6	-	0	0	0	0
chr11	59807601	59811601	NM_001271357	Flcn	-	0	0	0	0
chr11	59808039	59812039	NM_001271356	Flcn	-	0	0	0	0
chr11	59808039	59812039	NM_146018	Flcn	-	-1	0	0	0
chr11	59808039	59812039	NR_073164	Flcn	-	0	0	0	0
chr11	59808039	59812039	NR_156702	Flcn	-	0	0	0	0
chr11	59808080	59812080	NR_045686	Gm16062	+	1	0	-1	-1
chr11	59837767	59841767	NM_011991	Cops3	-	0	0	0	0
chr11	59846073	59850073	NM_134029	Nt5m	+	0	0	0	0
chr11	59919499	59923499	NR_130986	1810063I02Rik	+	0	0	0	0
chr11	59946147	59950147	NR_045273	Med9os	-	0	0	0	0
chr11	59946214	59950214	NM_138675	Med9	+	0	0	0	0
chr11	59962944	59966944	NM_009026	Rasd1	-	0	0	0	0
chr11	60035005	60039005	NM_008819	Pemt	-	0	-1	0	0
chr11	60038188	60042188	NM_001290013	Pemt	-	0	0	-1	0
chr11	60038188	60042188	NM_001290014	Pemt	-	0	0	-1	0
chr11	60044489	60048489	NM_001290011	Pemt	-	0	-1	0	-1
chr11	60044489	60048489	NM_001290012	Pemt	-	1	1	0	0
chr11	60103013	60107013	NM_009021	Rai1	+	0	0	0	0
chr11	60113232	60117232	NR_164314	4930412M03Rik	-	0	0	0	0
chr11	60113232	60117232	NR_164315	4930412M03Rik	-	0	0	0	0
chr11	60113232	60117232	NR_164316	4930412M03Rik	-	0	0	0	0
chr11	60113232	60117232	NR_164317	4930412M03Rik	-	0	0	0	0
chr11	60138082	60142082	NM_001037764	Rai1	+	0	0	0	0
chr11	60198617	60202617	NR_105886	Mir6921	-	0	0	0	0
chr11	60200327	60204327	NR_105887	Mir6922	-	0	0	0	0
chr11	60208471	60212471	NM_001358314	Srebf1	-	0	0	0	0
chr11	60218627	60222627	NM_001313979	Srebf1	-	0	0	0	0
chr11	60218627	60222627	NM_011480	Srebf1	-	0	0	0	0
chr11	60220581	60224581	NM_001358315	Srebf1	-	0	0	0	0
chr11	60350905	60354905	NM_001039092	Tom1l2	-	1	0	0	0
chr11	60350905	60354905	NM_001039093	Tom1l2	-	0	0	0	0
chr11	60350905	60354905	NM_001359810	Tom1l2	-	0	0	0	0
chr11	60350905	60354905	NM_153080	Tom1l2	-	0	0	0	0
chr11	60351380	60355380	NM_029044	Drc3	+	0	0	0	0
chr11	60415034	60419034	NM_001364117	Atpaf2	-	0	-1	0	0
chr11	60415034	60419034	NM_001364118	Atpaf2	-	1	0	1	0
chr11	60415034	60419034	NM_145427	Atpaf2	-	-1	0	0	-1
chr11	60415034	60419034	NR_157083	Atpaf2	-	0	-1	0	1
chr11	60415145	60419145	NM_025757	Gid4	+	0	0	0	0
chr11	60452591	60456591	NM_021354	Drg2	+	0	0	0	0
chr11	60467339	60471339	NM_001103171	Myo15	+	0	0	0	0
chr11	60467339	60471339	NM_010862	Myo15	+	0	0	0	0
chr11	60467339	60471339	NM_182698	Myo15	+	0	0	0	0
chr11	60535683	60539683	NM_172943	Alkbh5	+	0	0	0	0
chr11	60697700	60701700	NM_001159404	Llgl1	+	-1	1	0	0
chr11	60697700	60701700	NM_001159405	Llgl1	+	0	0	0	0
chr11	60697700	60701700	NM_001378836	Llgl1	+	0	0	0	0
chr11	60697700	60701700	NM_001378837	Llgl1	+	0	0	0	0
chr11	60697700	60701700	NM_008502	Llgl1	+	0	0	0	0
chr11	60697700	60701700	NR_166135	Llgl1	+	0	0	0	0
chr11	60697700	60701700	NR_166136	Llgl1	+	0	0	0	0
chr11	60725263	60729263	NM_001302207	Flii	-	0	0	0	0
chr11	60725263	60729263	NM_022009	Flii	-	0	0	0	0
chr11	60726398	60730398	NM_001009927	Mief2	+	0	0	0	0
chr11	60726663	60730663	NR_039559	Mir5100	+	0	0	0	0
chr11	60775365	60779365	NM_009410	Top3a	-	0	0	0	0
chr11	60775525	60779525	NM_001085440	Smcr8	+	0	0	0	0
chr11	60775525	60779525	NM_175491	Smcr8	+	0	0	0	0
chr11	60809265	60813265	NM_009171	Shmt1	-	0	0	0	0
chr11	60828631	60832631	NM_001172112	Dhrs7b	+	0	0	-1	0
chr11	60828631	60832631	NM_145428	Dhrs7b	+	-1	0	1	0
chr11	60877038	60881038	NM_001168507	Tmem11	-	-1	0	0	-1
chr11	60877038	60881038	NM_173453	Tmem11	-	0	0	0	0
chr11	60911792	60915792	NM_025294	Natd1	-	0	0	0	0
chr11	60929867	60933867	NR_027800	Map2k3os	-	0	0	0	-1
chr11	60930054	60934054	NM_008928	Map2k3	+	0	0	0	0
chr11	60930054	60934054	NR_157293	Map2k3	+	0	-1	0	-1
chr11	61020564	61024564	NM_001267593	Kcnj12	+	0	0	0	0
chr11	61063804	61067804	NM_010603	Kcnj12	+	0	0	0	0
chr11	61124755	61128755	NM_021349	Tnfrsf13b	+	0	0	0	0
chr11	61140484	61144484	NR_157295	Tnfrsf13b	+	0	0	0	0
chr11	61173059	61177059	NM_001004143	Usp22	-	0	0	0	0
chr11	61206742	61210742	NM_001112725	Aldh3a1	+	0	0	0	0
chr11	61206742	61210742	NM_001331112	Aldh3a1	+	0	0	0	0
chr11	61206742	61210742	NM_007436	Aldh3a1	+	0	0	0	0
chr11	61265186	61269186	NM_001331114	Aldh3a2	-	0	0	0	1
chr11	61265186	61269186	NM_007437	Aldh3a2	-	0	0	0	0
chr11	61265528	61269528	NM_001331115	Aldh3a2	-	0	0	0	0
chr11	61265528	61269528	NR_138545	Aldh3a2	-	0	0	0	0
chr11	61340860	61344860	NM_001033542	Slc47a2	-	0	0	0	0
chr11	61376075	61380075	NM_026183	Slc47a1	-	0	0	0	0
chr11	61451992	61455992	NM_001291024	Rnf112	-	0	0	0	0
chr11	61451992	61455992	NM_009548	Rnf112	-	0	0	0	0
chr11	61452005	61456005	NM_001359130	Rnf112	-	0	0	0	0
chr11	61483431	61487431	NM_001347545	Mfap4	+	0	0	0	0
chr11	61483431	61487431	NM_029568	Mfap4	+	0	0	0	0
chr11	61483516	61487516	NM_001361359	Mfap4	+	0	0	0	-1
chr11	61492261	61496261	NM_001361989	Mapk7	-	0	0	0	0
chr11	61492266	61496266	NM_001291033	Mapk7	-	0	0	0	0
chr11	61492266	61496266	NM_001291034	Mapk7	-	0	0	0	0
chr11	61492266	61496266	NM_001291035	Mapk7	-	0	0	0	0
chr11	61492266	61496266	NM_001291036	Mapk7	-	0	0	0	0
chr11	61492266	61496266	NM_001291037	Mapk7	-	0	0	0	0
chr11	61492266	61496266	NM_011841	Mapk7	-	0	0	0	0
chr11	61503144	61507144	NM_001330780	B9d1	+	0	0	0	0
chr11	61503144	61507144	NM_001330781	B9d1	+	0	0	0	0
chr11	61503144	61507144	NM_013717	B9d1	+	0	0	0	1
chr11	61577687	61581687	NM_001252188	Epn2	-	-1	0	0	0
chr11	61577687	61581687	NM_001252189	Epn2	-	-1	0	0	0
chr11	61577687	61581687	NM_001362585	Epn2	-	-1	0	0	0
chr11	61577687	61581687	NM_001362586	Epn2	-	-1	0	0	0
chr11	61577687	61581687	NM_001362587	Epn2	-	0	0	0	0
chr11	61577687	61581687	NM_010148	Epn2	-	-1	0	0	0
chr11	61651321	61655321	NM_027817	Grap	+	0	0	0	0
chr11	61682410	61686410	NM_178618	Fam83g	+	0	0	0	0
chr11	61717985	61721985	NM_001382268	Slc5a10	-	0	0	0	0
chr11	61718799	61722799	NM_001033227	Slc5a10	-	0	0	0	0
chr11	61754345	61758345	NM_001364088	Prpsap2	-	-1	0	0	0
chr11	61760088	61764088	NM_001164242	Prpsap2	-	0	0	1	-1
chr11	61760088	61764088	NM_001164243	Prpsap2	-	-1	0	-1	1
chr11	61760088	61764088	NM_001164244	Prpsap2	-	1	0	1	-1
chr11	61760088	61764088	NM_001364086	Prpsap2	-	1	0	0	0
chr11	61760088	61764088	NM_001364087	Prpsap2	-	1	0	1	0
chr11	61760088	61764088	NM_001364090	Prpsap2	-	-1	-1	-1	-1
chr11	61760088	61764088	NM_144806	Prpsap2	-	0	1	-1	1
chr11	61853092	61857092	NM_013881	Ulk2	-	0	0	0	0
chr11	61928257	61932257	NM_019921	Akap10	-	0	0	0	0
chr11	61954763	61958763	NM_001281818	Specc1	+	0	0	0	0
chr11	61954763	61958763	NM_001310526	Specc1	+	0	0	0	0
chr11	62075024	62079024	NM_001029936	Specc1	+	0	0	0	0
chr11	62246984	62250984	NM_007413	Adora2b	+	0	0	0	0
chr11	62279395	62283395	NM_027198	Zswim7	-	0	0	-1	0
chr11	62279473	62283473	NM_028360	Ttc19	+	0	0	0	0
chr11	62279473	62283473	NM_029704	Ttc19	+	0	0	0	-1
chr11	62436515	62440515	NM_001252313	Ncor1	-	0	0	-1	0
chr11	62436515	62440515	NM_011308	Ncor1	-	0	0	0	0
chr11	62455332	62459332	NM_177229	Ncor1	-	0	0	0	0
chr11	62456441	62460441	NM_001039536	Pigl	+	0	0	0	0
chr11	62456441	62460441	NM_001364771	Pigl	+	-1	0	0	0
chr11	62537261	62541261	NM_028448	Cenpv	-	0	0	0	0
chr11	62549171	62553171	NM_011664	Ubb	+	0	0	0	0
chr11	62549731	62553731	NM_001313984	Ubb	+	0	0	1	1
chr11	62572486	62576486	NM_011706	Trpv2	+	0	0	0	0
chr11	62572513	62576513	NM_001382490	Trpv2	+	0	0	0	0
chr11	62573627	62577627	NM_001382489	Trpv2	+	0	0	0	0
chr11	62573627	62577627	NM_001382491	Trpv2	+	0	0	0	0
chr11	62573627	62577627	NM_001382492	Trpv2	+	0	0	0	0
chr11	62600877	62604877	NR_030738	2410006H16Rik	+	0	0	-1	-1
chr11	62601086	62605086	NR_028526	Snord49b	+	0	0	0	0
chr11	62601460	62605460	NR_028550	Snord49a	+	0	0	-1	0
chr11	62602530	62606530	NR_028541	Snord65	+	0	-1	0	0
chr11	62646049	62650049	NM_001357955	Lrrc75a	-	0	0	0	0
chr11	62646523	62650523	NM_198861	Lrrc75a	-	0	0	1	0
chr11	62646664	62650664	NM_175002	Mmgt2	+	0	0	1	0
chr11	62729896	62733896	NM_001382823	Zfp287	-	0	0	0	0
chr11	62729896	62733896	NM_001382824	Zfp287	-	0	0	0	0
chr11	62729896	62733896	NM_133208	Zfp287	-	0	0	0	0
chr11	62729896	62733896	NR_168576	Zfp287	-	0	0	0	0
chr11	62787468	62791468	NM_001364096	Zfp286	-	0	0	0	0
chr11	62787468	62791468	NM_001364097	Zfp286	-	0	0	0	0
chr11	62787468	62791468	NM_001364098	Zfp286	-	0	0	0	0
chr11	62787468	62791468	NM_001364100	Zfp286	-	0	0	0	0
chr11	62787468	62791468	NM_138949	Zfp286	-	0	0	0	0
chr11	62818253	62822253	NM_053169	Trim16	+	0	0	0	0
chr11	62845123	62849123	NM_001033669	Fbxw10	+	0	0	0	0
