#Chrom	Start	End	Name	Oocyte	Sperm	2cell.GG	2cell.AG	Morula.GG	Morula.AG	ICM.GG	ICM.AG	TE.GG	TE.AG
chr6	26992400	26993200	pCHM_661	0.15236	0.255208	0.735856	0.336797	0.525568	0.440724	0.504675	0.501092	0.459398	0.757158
chr6	28178000	28178800	pCHM_662	0.1666	0.560923	0.367087	0.564865	0.344944	0.715156	0.379321	0.661606	0.446482	0.759
chr6	30735200	30739400	mCHM_337	0.500739	0.113447	1.04748	0.145633	0.69742	0.12223	1.6331	0.296933	1.73662	0.30064
chr6	30929100	30929800	mCHM_338	0.151757	0.441995	0.298721	0.267418	0.235664	0.303114	0.951273	1.18316	1.20305	1.45075
chr6	33664800	33665600	pCHM_663	0.279229	0.368348	0.538379	0.338194	0.556371	0.487695	1.20674	0.891897	1.40318	1.56913
chr6	35964600	35965200	pCHM_664	0.16869	0.113427	0.0885713	0.339291	0.179398	0.427046	0.239069	0.296765	0.263969	0.65931
chr6	38128200	38128800	mCHM_339	0.323003	0.141783	0.762521	0.257483	0.445233	0.0731807	0.274825	0.0859547	0.0818307	0.0274414
chr6	41926800	41928600	pCHM_665	0.161918	0.329784	0.187014	0.66473	0.0837981	0.43129	0.235751	0.404999	0.211176	0.474779
chr6	42502200	42502800	pCHM_666	0.214085	0.0758541	0.0570193	0.244873	0.172954	0.408463	0.481083	0.47469	0.584122	0.755498
chr6	43131200	43131800	pCHM_667	0.258231	0.22033	0.86038	0.917317	0.608394	0.671941	0.500013	0.65355	0.507698	0.653387
chr6	46153400	46154000	pCHM_668	0.335895	0.424777	0.19844	0.405527	0.309394	0.617801	0.293473	0.690179	0.298537	0.826267
chr6	46226400	46227000	pCHM_669	0.208069	0.3166	0.20116	0.531748	0.318245	0.55024	0.320255	0.382587	0.444722	0.878549
chr6	47904200	47905600	mCHM_340	0.657124	0.156286	1.84134	0.342989	0.866507	0.0957629	1.70106	0.192209	1.67587	0.371445
chr6	49971000	49971600	pCHM_670	0.125873	0.414003	0.335696	0.624191	0.252774	0.213236	0.326284	0.12686	0.338256	0.324528
chr6	50619600	50621600	mCHM_341	0.290679	0.275115	0.509118	0.192027	0.657385	0.759839	1.02496	0.969016	1.1153	1.20261
chr6	55496800	55497400	mCHM_342	0.214476	0.00893235	0.593393	0.0918973	0.468261	0.0755897	0.520765	0.154129	0.234305	0
chr6	56965800	56966600	pCHM_671	0.107414	0.348996	0.384745	0.620792	0.406806	0.445972	0.432113	0.708626	0.680187	0.80991
chr6	57052600	57053400	pCHM_672	0.0806336	0.233623	0.517117	0.371176	0.444503	0.497244	0.473336	0.607766	0.581387	0.703756
chr6	58017600	58018200	pCHM_673	0.122357	0.271937	0.646246	0.427787	0.394111	0.36935	1.06804	0.610105	0.478661	1.9697
chr6	58712400	58713000	pCHM_674	0.275107	0.280303	0.970729	0.485798	0.416709	0.345949	0.867941	0.66224	1.06127	0.4665
chr6	58906200	58907400	mCHM_343	0.603463	0.127605	1.55131	0.192072	0.696332	0.103235	1.79955	0.318086	1.90635	0.428009
chr6	59911200	59911800	pCHM_675	0.162127	0.49198	0.376857	0.427569	0.276917	0.361549	0.16826	0.619998	0.455407	0.446567
chr6	60575600	60576200	pCHM_676	0.18377	0.263149	0.992352	0.885516	0.515946	0.757739	0.519783	0.974376	0.597947	0.655409
chr6	60897600	60898600	mCHM_344	0.100511	0.323177	0.409753	0.310429	0.245075	0.303508	0.592359	0.755467	0.559762	0.607459
chr6	63922800	63925400	pCHM_677	0.122644	0.366058	0.100754	0.597029	0.112737	0.38959	0.200229	0.310276	0.202908	0.305163
chr6	66828600	66829200	pCHM_678	0.193614	0.262866	0.123645	0.455203	0.176735	0.337118	0.616813	0.713037	0.378731	0.783949
chr6	69802800	69803600	pCHM_679	0.563615	0.118885	1.88793	0.800993	0.292103	0.431175	1.16247	0.494173	0.976491	0.563265
chr6	70008400	70009000	pCHM_680	0.218461	0.190415	0.204045	0.406842	0.175789	0.487266	0.777363	0.654888	0.6295	0.57612
chr6	70019800	70020600	pCHM_681	0.331852	0.252443	0.583183	0.6013	0.414474	0.352115	1.12756	0.669926	0.879767	0.722495
chr6	74658800	74659400	pCHM_682	0.35996	0.377846	0.16016	0.645905	0.215999	0.301559	0.467202	0.300776	0.397082	0.233972
chr6	75343200	75343800	pCHM_683	0.216898	0.0283567	0.224384	0.275798	0.286196	0.379903	0.484869	0.442874	0.532712	0.556621
chr6	76098200	76098800	pCHM_684	0.265185	0.19637	0.0715935	0.350258	0.185584	0.367055	0.236546	0.342215	0.266232	0.619881
chr6	76618000	76618600	mCHM_345	0.0900877	0.241739	0.525485	0.374492	0.511133	0.62342	0.697157	0.474288	0.672738	0.736144
chr6	78524800	78525900	pCHM_685	0.097553	0.232703	0.0524164	0.534329	0.172134	0.317461	0.273575	0.300118	0.380868	0.413824
chr6	78938000	78939200	pCHM_686	0.331989	0.369838	0.20989	0.440016	0.24328	0.551386	0.610083	0.609704	0.583055	0.803376
chr6	80378800	80379600	pCHM_687	0.163025	0.371645	0.996516	0.381292	0.72765	0.379215	0.567562	0.711834	0.604486	0.746326
chr6	81336200	81339000	pCHM_688	0.0867159	0.279635	0.149499	0.585709	0.154701	0.278463	0.216545	0.2387	0.19321	0.191913
chr6	82212400	82213000	pCHM_689	0.375196	0.233516	1.25421	0.5698	0.669139	0.870036	0.75689	0.686301	0.994403	0.795937
chr6	89322600	89323900	mCHM_346	0.192172	0.0736837	0.443298	0.0937354	0.546961	0.259515	0.426733	0.30386	0.45739	0.265368
chr6	89332700	89334200	mCHM_347	0.122919	0.0453707	0.22621	0.0713249	0.161492	0.0295013	0.22115	0.053099	0.0512353	0.0462161
chr6	93068300	93069100	mCHM_348	0.221567	0.292	0.554355	0.153635	0.458487	0.459393	0.672514	0.447453	0.669534	0.414107
chr6	96704400	96706800	pCHM_690	0.118716	0.162163	0.126768	0.563302	0.0959217	0.331469	0.18796	0.340778	0.133336	0.35854
chr6	99877800	99878600	mCHM_349	0.576331	0.223095	0.906666	0.499972	0.679578	0.559358	2.31074	0.78081	0.601467	6.20155
chr6	101150400	101152900	mCHM_350	0.325248	0.129306	0.602214	0.136304	0.430827	0.120854	0.43613	0.109082	0.429619	0.145583
chr6	101453800	101454400	pCHM_691	0.0841496	0.12321	0.195236	0.698652	0.184812	0.227345	0.198407	0.15627	0.199737	0.622914
chr6	101825000	101825600	pCHM_692	0.255418	0.104636	0.932772	0.328105	0.334397	0.545765	0.399898	0.464797	0.351328	0.513437
chr6	104384800	104385800	pCHM_693	0.110543	0.289235	0.412733	0.308323	0.360448	0.336957	0.875205	0.57428	0.686542	0.881468
chr6	105426900	105427600	pCHM_694	0.155709	0.339426	0.149224	0.811838	0.1087	0.451872	0.328588	0.386023	0.181978	0.712685
chr6	118617600	118618200	pCHM_695	0.0864936	0.0493406	0.690769	0.856564	0.555983	0.412708	0.214672	0.169236	0.161022	0.173313
chr6	123243800	123244400	pCHM_696	0.129936	0.337016	0.651211	0.541616	0.420403	0.566642	0.452199	0.642055	0.457293	0.668841
chr6	123762200	123762800	pCHM_697	0.366914	0.432008	1.06538	0.781995	0.362753	0.515599	0.932023	0.656224	0.840801	0.690649
chr6	125249200	125252100	pCHM_698	0.144681	0.143035	0.218138	0.660163	0.187165	0.454088	0.447194	0.573201	0.427367	0.502068
chr6	129845800	129846600	mCHM_351	0.177851	0.0174393	0.49045	0.166136	0.392564	0.311252	0.44978	0.434921	0.408678	0.526761
chr6	132642600	132643200	mCHM_352	0.0830557	0.106337	0.583143	0.26856	0.356564	0.204519	0.485009	0.426967	0.347307	0.48773
chr6	133948600	133949200	pCHM_699	0.129076	0	0.417217	0.254195	0.284221	0.419934	0.946185	0.98614	0.736344	0.793916
chr6	135732000	135734000	mCHM_353	0.291828	0.197489	0.673681	0.13837	0.480229	0.102443	0.410933	0.270938	0.638649	0.173312
chr6	136398200	136402000	mCHM_354	0.178919	0.131812	0.358338	0.0814152	0.363671	0.15912	0.304416	0.12903	0.446229	0.156164
chr6	137621200	137621800	mCHM_355	0.231743	0.145753	0.345784	0.0219333	0.617243	0.195113	0.35587	0.0267367	0.326189	0.173313
chr6	137715800	137716400	pCHM_700	0.230571	0.631212	0.422663	0.763791	0.205261	0.638331	0.633639	0.494607	0.341399	0.272821
chr6	139768400	139769000	pCHM_701	0.204006	0.118814	0.666105	0.464305	0.24023	0.437828	0.389802	0.543935	0.326946	0.595762
chr6	141211000	141211600	pCHM_702	0.231275	0.633905	0.100101	0.80623	0.239457	0.722181	0.630554	1.01929	0.745015	0.971705
chr6	142167800	142168700	mCHM_356	0.361236	0.119758	0.656977	0.129546	0.469003	0.302973	1.08743	0.622136	0.891875	0.902861
chr6	142202600	142203200	mCHM_357	0.410747	0.465893	0.465745	0.523523	0.789254	0.805916	1.1345	1.12142	1.29998	1.50305
chr6	142396600	142399600	mCHM_358	0.353645	0.0387919	0.272272	0.29081	0.416349	0.394532	0.837208	1.34584	0.820435	1.31966
chr6	142768600	142770800	mCHM_359	0.139142	0.0186381	0.25662	0.245571	0.24665	0.123944	0.159847	0.0653687	0.086493	0.0677509
chr6	143464800	143465400	mCHM_360	0.195646	0.0297745	0.352513	0.414299	0.269356	0.195916	0.476036	0.233937	0.521021	0.314704
chr6	148154600	148155400	pCHM_703	0.296457	0.227455	0.203725	0.297977	0.393532	0.499482	0.712583	0.545004	0.709317	0.491232
chr7	3961400	3962000	mCHM_361	0.133921	0.0942859	0.40985	0.180722	0.284136	0.209221	0.700805	0.546341	0.502543	0.450468
chr7	6131800	6133400	mCHM_362	0.892068	0.154986	2.32744	0.467855	1.37382	0.225095	2.22782	0.382837	1.7188	0.562562
chr7	6677000	6678200	mCHM_363	0.22979	0.0594072	0.531892	0.0994635	0.508772	0.100138	0.576361	0.180331	0.532649	0.18075
chr7	6708400	6711700	mCHM_364	0.148539	0.148125	0.314205	0.122824	0.345705	0.0938134	0.432683	0.240352	0.435787	0.167693
chr7	6727200	6731400	mCHM_365	0.467183	0.203433	1.24664	0.183019	0.934511	0.156705	1.45731	0.489981	1.74461	0.602821
chr7	7043400	7044100	pCHM_704	0.255027	0.345501	0.0549127	0.395063	0.599471	0.663748	1.14153	1.65352	1.26284	1.96004
chr7	7063400	7065100	pCHM_705	0.0861489	0.253857	0.163646	0.248557	0.218577	0.271567	0.181176	0.320354	0.146404	0.293611
chr7	7761000	7761600	mCHM_366	0.416998	0.309228	0.916116	0.717076	0.40004	0.686966	0.686643	0.674271	0.475393	0.683861
chr7	10082600	10083200	pCHM_706	0.111262	0.210405	0.324163	0.558944	0.135838	0.316585	0.193219	0.17886	0.199109	0.31384
chr7	10296000	10296600	pCHM_707	0.248542	0.192116	0.459659	0.7673	0.290063	0.457214	0.351523	0.453034	0.418577	0.772107
chr7	11829800	11830800	pCHM_708	0.180113	0.162654	0.0680366	0.417875	0.522372	0.562076	0.675564	0.889411	0.964085	1.27142
chr7	12566200	12566800	mCHM_367	0.31855	0.512538	0.467346	0.193221	0.416106	0.243518	0.551612	0.325238	0.192572	0.245815
chr7	12970400	12971800	mCHM_368	0.823816	0.082761	1.05561	0.255057	1.17862	0.210942	1.42289	0.216902	1.2477	0.279776
chr7	13946000	13946800	pCHM_709	0.167186	0.204698	0.192192	0.481879	0.229662	0.568735	0.652008	0.407049	0.456098	0.685451
chr7	15280000	15280600	pCHM_710	0.227212	0.323972	0.209168	0.404539	0.570073	1.11367	1.90639	1.57886	2.11274	2.59232
chr7	15511200	15511800	pCHM_711	0.233228	0.603565	0.207247	1.06942	0.805665	0.972467	1.52781	1.9549	2.23492	2.52877
chr7	16771200	16772300	pCHM_712	0.145285	0.214762	0.272738	0.278977	0.324634	0.590375	0.947842	1.02344	1.04408	1.11818
chr7	17196600	17197200	mCHM_369	0.321831	0.18049	0.54118	0.346309	0.457863	0.503095	0.380688	0.406114	0.320283	0.286976
chr7	23357600	23358600	mCHM_370	0.360413	0.160187	0.428299	0.141529	0.196719	0.0754294	0.359656	0.111808	0.282447	0.506246
chr7	24034800	24035400	pCHM_713	0.161033	0.37487	0.33137	0.67288	0.222701	0.333331	0.371154	0.493271	0.381873	0.501017
chr7	24164200	24165000	pCHM_714	0.262762	0.103892	0.544024	0.456218	0.387796	0.460855	1.23629	0.83826	1.20077	0.94986
chr7	25865600	25866400	pCHM_715	0.087314	0.092301	0.635676	0.719078	0.394239	0.293013	0.312858	0.313609	0.339293	0.373488
chr7	26410800	26411400	pCHM_716	0.31644	0.40918	0.0960967	0.613225	0.146491	0.50711	0.750299	0.5954	0.714973	0.907579
chr7	28099000	28099800	mCHM_371	0.262997	0.112824	0.72072	0.0865224	0.358089	0.0746723	0.442313	0.132642	0.666235	0.129986
chr7	28109600	28112200	pCHM_717	0.244216	0.378721	0.160037	0.638254	0.19815	0.419554	0.273422	0.455358	0.228116	0.41195
chr7	31687600	31688200	pCHM_718	0.178066	0.391176	0.763482	0.589757	0.302865	0.441154	0.557081	1.24347	0.835645	1.09606
chr7	31963400	31964000	pCHM_719	0.329566	0.0819508	0.314076	0.412107	0.223303	0.272079	0.605596	0.305722	0.473256	0.267623
chr7	32720400	32721200	pCHM_720	0.165545	0	0.176336	0.40284	0.181848	0.383946	0.307495	0.459584	0.317799	0.447361
chr7	35274800	35275800	mCHM_372	0.390135	0.132369	0.697849	0.139489	0.516134	0.174122	0.37951	0.171001	0.244962	0.051994
chr7	39837000	39837600	pCHM_721	0.0615691	0.209272	0.194916	0.274591	0.264631	0.340788	0.290669	0.427101	0.678773	0.537847
chr7	42914400	42915000	pCHM_722	0.136733	0.407622	0.418338	0.394232	0.27116	0.420737	0.184245	0.324837	0.483437	0.435015
chr7	44079600	44080200	pCHM_723	0.143218	0.185878	0.268429	0.436232	0.245385	0.323811	0.857707	0.84431	0.24323	0.652666
chr7	46497600	46500400	mCHM_373	0.14095	0.11527	0.470802	0.592547	0.337954	0.450692	0.288446	0.128589	0.280427	0.175788
chr7	48386300	48387000	mCHM_374	0.274449	0.338211	0.632174	0.301913	0.622302	0.715462	0.796954	0.829337	1.04014	1.02935
chr7	49464400	49465200	mCHM_375	0.516032	0.0317949	0.58174	0.0715527	0.620681	0.191929	0.400038	0.1172	0.399251	0.182953
chr7	51329400	51330200	pCHM_724	0.152946	0.34336	0.387627	0.791453	0.393531	0.757998	0.376692	0.379077	0.285182	0.681226
chr7	52410800	52411800	pCHM_725	0.0818525	0.164866	0.503639	0.356091	0.35153	0.269785	0.235143	0.451242	0.44965	0.546974
chr7	53621800	53622400	pCHM_726	0.114231	0.323829	0.4012	0.348503	0.359829	0.668385	0.477438	0.729212	0.541133	0.608037
chr7	59864700	59866600	mCHM_376	0.465025	0.574305	0.838564	0.392182	0.643689	0.425868	0.584084	0.417075	0.782891	0.485411
chr7	60003000	60005400	mCHM_377	0.337556	0.232028	1.30242	0.224476	0.743798	0.0960649	1.50982	0.457613	1.89218	0.628077
chr7	61406800	61407400	pCHM_727	0.163299	0.222456	0.411131	0.585809	0.389472	0.651982	0.592696	0.534845	0.918354	0.913357
chr7	67149800	67150400	mCHM_378	0.241666	0.125195	0.31151	0.0582311	0.272278	0.110118	0.248324	0.190492	0.206525	0.0673026
chr7	69595600	69596200	pCHM_728	0.235494	0.337725	0.347867	0.803818	0.522475	0.762442	1.12482	1.27208	1.49833	1.23918
chr7	69724000	69726200	pCHM_729	0.24287	0.533729	0.301175	0.738031	0.220124	0.475191	0.465622	0.556233	0.43565	0.460301
chr7	75865200	75865800	mCHM_379	0.578577	0.0330355	0.52052	0.213071	0.23121	0.129616	0.484589	0.266286	0.189053	0.197432
chr7	79115500	79118200	pCHM_730	0.0993504	0.0647791	0.601454	0.640422	0.404231	0.432539	0.219579	0.17803	0.257264	0.239107
chr7	82540000	82540800	pCHM_731	0.0563146	0.100595	0.504504	0.525881	0.430583	0.464469	0.29109	0.140361	0.195997	0.239281
chr7	83567600	83568200	pCHM_732	0.0108605	0.0406918	0.238318	0.593597	0.378818	0.432437	0.356851	0.43432	0.393688	0.840131
chr7	84719000	84719600	pCHM_733	0.163221	0.352753	0.318878	0.385787	0.668536	0.373594	0.849996	0.889893	0.974542	1.29854
chr7	86008800	86009700	pCHM_734	0.399157	0.231955	1.0278	0.930733	0.6948	0.559223	0.531421	0.734782	0.448997	0.71164
chr7	87902600	87904200	pCHM_735	0.32148	0.539019	0.859639	0.542576	0.554406	0.50331	1.14165	1.00965	1.35712	1.52206
chr7	92341200	92341800	mCHM_380	0.223071	0.120374	0.272753	0.176225	0.363095	0.375429	0.308196	0.286605	0.392432	0.374209
chr7	92356000	92356600	pCHM_736	0.270107	0.320002	0.192191	0.578573	0.152591	0.425097	0.324041	0.460253	0.418577	0.658587
chr7	94795400	94796000	mCHM_381	0.185332	0.132142	0.647686	0.30749	0.415934	0.416263	0.545583	0.249978	0.32468	0.361645
chr7	95533000	95533600	mCHM_382	0.881891	0.274065	1.56925	1.41814	0.783154	0.662764	1.7544	1.2829	1.6102	1.20986
chr7	101464000	101464600	mCHM_383	0.305267	0	0.534294	0.202106	0.534933	0.38644	0.541096	0.293556	0.403494	0.263434
chr7	106253200	106253800	pCHM_737	0.263934	0.208845	0.326566	0.390722	0.803087	0.885291	0.83962	1.29132	1.26654	1.43127
chr7	107951400	107952200	mCHM_384	0.443954	0.180773	0.932611	0.297073	0.50643	0.304885	0.443996	0.134045	0.344291	0.178186
chr7	108026200	108028400	pCHM_738	0.208601	0.404657	0.270816	0.521319	0.601935	0.569509	1.44777	1.14732	1.33472	1.52082
chr7	109026200	109027000	mCHM_385	0.21893	0.0896425	0.579818	0.13398	0.404292	0.181692	0.636549	0.372961	0.540661	0.193569
chr7	111232600	111233200	pCHM_739	0.0781333	0.0110591	0.674754	1.17546	0.497644	0.746728	0.209624	0.410391	0.493116	0.276866
chr7	117667200	117668000	mCHM_386	0.467862	0.110166	0.804203	0.144259	0.51964	0.128786	0.499837	0.239919	0.505782	0.0948891
chr7	125505400	125506800	pCHM_740	0.156211	0.192743	0.328924	0.428384	0.359683	0.418984	0.675264	0.415756	0.80801	0.556642
chr7	127866200	127868400	mCHM_387	0.68149	0.0225435	0.945934	0.235163	0.965374	0.257803	1.0506	0.246344	0.66489	0.275842
chr7	128685000	128689800	mCHM_388	0.34723	0.0712116	0.778639	0.134153	0.668933	0.0798094	1.45629	0.194076	1.52696	0.322853
chr7	131106000	131106600	mCHM_389	0.120247	0.122643	0.424905	0.121941	0.418599	0.233195	0.351243	0.437795	0.495504	0.30734
chr7	137127800	137130200	mCHM_390	0.209533	0.0914148	0.39079	0.0799983	0.281395	0.0878346	0.239665	0.114429	0.224532	0.210104
chr7	137416200	137418400	pCHM_741	0.144779	0.196047	0.245788	0.426692	0.248384	0.322999	0.643098	0.489443	0.502875	0.539749
chr7	138665400	138666200	pCHM_742	0.0780552	0.242236	0.593753	0.683875	0.568742	0.550067	0.397619	0.702109	0.551503	0.732244
chr7	140027800	140029200	mCHM_391	0.211496	0.087379	0.528116	0.322733	0.878954	1.02158	1.4048	1.99313	1.81179	2.54794
chr7	140738500	140741200	pCHM_743	0.150254	0.439837	0.362247	0.784858	0.340042	0.47475	0.472343	0.452038	0.391202	0.420378
chr7	142579900	142582200	pCHM_744	0.0545772	0.146912	0.0668506	0.772311	0.0746917	0.80439	0.113283	1.27316	0.15084	1.22992
chr7	143294800	143296800	mCHM_392	0.344334	0.0689067	1.24838	0.264141	0.844208	0.10265	1.87977	0.36867	1.92628	0.50109
chr7	143340400	143341000	mCHM_393	0.0336755	0.126896	0.256256	0.0555977	0.273738	0.105873	0.207941	0.0716527	0.153354	0.0742365
chr7	143677800	143678400	pCHM_745	0.306751	0.133985	0.442362	0.730783	0.368766	0.584192	1.23083	0.861017	1.33693	0.618291
chr7	143691600	143694600	mCHM_394	0.104548	0.0453707	0.703199	0.146832	0.358552	0.055134	0.189657	0.0508522	0.212307	0.0959288
chr7	144168200	144172200	mCHM_395	0.0800527	0.0495117	0.175376	0.051838	0.174113	0.0379572	0.0941453	0.0430892	0.0898883	0.0474958
chr8	3994000	3997400	mCHM_396	0.246672	0.256284	0.525674	0.073524	0.30919	0.0584875	0.755414	0.21795	0.904076	0.255152
chr8	4808200	4808900	pCHM_746	0.415491	0.0704866	0.24024	0.524494	0.378683	0.663158	1.16761	1.22796	1.02592	1.38093
chr8	5639600	5640800	mCHM_397	0.71281	0.395641	0.76076	0.331013	0.500737	0.48239	0.783741	0.469744	0.554708	0.351534
chr8	5784500	5785200	pCHM_747	0.235405	0.423278	0.13728	0.286498	0.325805	0.506438	0.624365	0.610945	0.433876	0.500749
chr8	6481400	6482100	pCHM_748	0.281079	0.273314	0.137282	0.620557	0.31417	0.52738	0.652368	0.842055	0.655823	0.88377
chr8	9158600	9159200	mCHM_398	0.331207	0.0775555	0.377178	0.0581219	0.385864	0.00906148	0.232479	0.0169769	0.10056	0.060804
chr8	9783200	9785600	pCHM_749	0.193129	0.280374	0.144465	0.513352	0.181612	0.393094	0.261504	0.270932	0.288322	0.376809
chr8	10756200	10756800	mCHM_399	0.345271	0.0748616	0.335055	0.246738	0.401415	0.32255	0.249445	0.0593551	0.436426	0.238016
chr8	12238400	12239000	mCHM_400	0.159626	0.129874	0.562001	0.0961727	0.386464	0.0285603	0.281415	0.210143	0.168941	0.0566179
chr8	12746200	12746800	pCHM_750	0.302767	0	0.253053	0.449062	0.677215	0.820254	0.518942	0.813696	1.08905	1.38116
chr8	12969200	12970200	pCHM_751	0.126529	0.317733	0.134536	0.972806	0.158367	0.761662	0.391457	0.626895	0.673948	0.866735
chr8	13268200	13269000	pCHM_752	0.247058	0.0638025	0.239639	0.484592	0.262526	0.209996	0.139551	0.268692	0.196658	0.281308
chr8	13746400	13749600	pCHM_753	0.0532252	0.0934971	0.155796	0.403148	0.212096	0.496985	0.155667	0.238765	0.16293	0.215287
chr8	14822300	14823000	mCHM_401	0.248799	0.0957645	0.63039	0.297401	0.428983	0.110805	0.303349	0.0952174	0.270004	0.0943343
chr8	15095200	15095800	pCHM_754	0.272138	0.229402	0.348668	0.585043	0.388182	0.720117	0.431727	0.707022	0.427376	0.857606
chr8	15154400	15155200	pCHM_755	0.138882	0.254465	0.221021	0.527689	0.370141	0.558498	0.656319	1.06685	0.584875	0.866778
chr8	17190200	17191000	pCHM_756	0.300794	0.40865	0.101984	0.502111	0.0920817	0.525032	0.327897	0.570069	0.241627	0.660862
chr8	18264800	18265400	pCHM_757	0.183145	0.464617	0.524044	0.777499	0.358456	0.799377	0.53703	0.717582	0.732573	0.973582
chr8	19314400	19315200	pCHM_758	0.0874312	0.158762	0.239039	0.501864	0.167285	0.417755	0.378375	0.471014	0.391427	0.604968
chr8	19529400	19530000	pCHM_759	0.231197	0.0874803	0.0908115	0.328216	0.255439	0.226656	0.861912	0.997903	1.46062	1.23557
chr8	20129200	20129800	pCHM_760	0.638349	0.601864	0.410331	0.625289	0.174416	0.530738	1.9472	3.1187	2.99327	4.51464
chr8	21272000	21273000	pCHM_761	0.205428	0.340275	0.087834	0.505911	0.501957	0.501651	0.836001	0.984616	0.503951	0.870548
chr8	21359200	21359800	pCHM_762	0.0766488	0.08507	0.318878	0.504332	0.194607	0.379559	0.361058	0.347428	0.304192	0.431693
chr8	21602100	21602700	pCHM_763	0.192599	0.0567133	0.158719	0.237636	0.188764	0.41936	0.379006	0.417209	0.437307	0.422593
chr8	21711200	21711800	pCHM_764	0.325269	0.175384	0.228227	0.554117	0.652642	0.714725	1.05121	1.09923	1.40443	1.08566
chr8	22052800	22053400	pCHM_765	0.15572	0.15823	0.106828	0.619257	0.429081	0.759346	0.112173	0.539925	0.160268	0.342725
chr8	22535200	22535800	mCHM_402	0.400043	0.0123351	0.498418	0.0620683	0.253805	0.160816	0.323199	0.213885	0.27038	0.197576
chr8	28619400	28620200	pCHM_766	0.193966	0.234047	0.196155	0.588717	0.540775	0.511269	0.560621	0.553426	0.658506	0.953434
chr8	28904000	28904800	pCHM_767	0.0961626	0.253611	0.432432	0.565111	0.282888	0.585769	0.4624	0.697196	0.433379	0.758025
chr8	33487600	33488200	pCHM_768	0.194083	0.425202	0.22919	0.858319	0.394283	0.851339	1.00662	1.36752	0.997166	1.55909
chr8	35089400	35090000	pCHM_769	0.326519	0.210406	0.156957	0.594473	0.413616	0.42739	0.452479	0.645396	0.623591	0.595183
chr8	36304400	36305000	pCHM_770	0.109387	0.230963	0.160001	0.382279	0.228029	0.643035	0.262626	0.257464	0.304696	0.732822
chr8	38287400	38288000	mCHM_403	0.245261	0.15426	0.634394	0.420331	0.540689	0.733193	1.19872	1.38383	1.47947	1.1417
chr8	38950000	38950600	pCHM_771	0.0804773	0.110733	0.0640654	0.619806	0.0869477	0.435189	0.271319	0.397558	0.0965376	0.366411
chr8	39729600	39730400	pCHM_772	0.176855	0.231175	0.541141	0.496765	0.343978	0.52314	0.183929	0.468708	0.417822	0.7616
chr8	40844000	40844600	pCHM_773	0.123451	0.142492	0.0706335	0.35629	0.25355	0.27747	0.487814	0.576419	0.430645	0.904113
chr8	40883200	40884000	pCHM_774	0.0835636	0.201509	0.120121	0.712168	0.112445	0.447779	0.347562	0.468106	0.384356	0.388219
chr8	43977400	43978200	pCHM_775	0.25784	0.319009	0.387387	0.741201	0.294874	0.46464	0.534543	0.48535	0.630316	0.684909
chr8	45023400	45025600	mCHM_404	0.210753	0.182358	0.497079	0.19075	0.207518	0.0912846	0.301721	0.108535	0.347239	0.111788
chr8	45039900	45041000	mCHM_405	0.169365	0.221412	0.46755	0.112691	0.40646	0.249015	0.351205	0.163986	0.37792	0.207029
chr8	46158800	46159600	pCHM_776	0.0862006	0.103785	0.192914	0.476122	0.128877	0.506966	0.214321	0.53157	0.147069	0.487333
chr8	46378400	46379200	pCHM_777	0.103019	0.210546	0.144144	0.319608	0.123208	0.321316	0.265009	0.283131	0.207028	0.274159
chr8	48228300	48229400	mCHM_406	0.332763	0.183442	0.57282	0.17149	0.210564	0.0375398	0.613079	0.253088	0.415561	0.234838
chr8	48235600	48236200	mCHM_407	0.149078	0.305399	0.379579	0.156706	0.249596	0.0469131	0.210465	0	0.273398	0.108177
chr8	48276100	48276900	mCHM_408	0.399418	0.214482	0.435555	0.0986956	0.348617	0.017205	0.58218	0.141465	0.511058	0.13096
chr8	49981600	49983000	pCHM_778	0.240762	0.58351	0.370382	0.32715	0.706918	0.55658	1.30522	1.11212	1.21242	1.5816
chr8	52061200	52062000	pCHM_779	0.118548	0.16461	0.456457	0.432943	0.211876	0.354352	0.42044	0.335163	0.318459	0.469785
chr8	52657600	52658200	pCHM_780	0.109777	0.17411	0.0320333	0.389735	0.0739743	0.467766	0.15564	0.353712	0.110239	0.540012
chr8	54317200	54317800	mCHM_409	0.162283	0.129732	0.617417	0.250357	0.315237	0.36912	0.398075	0.443944	0.372071	0.457399
chr8	55395200	55396000	pCHM_781	0.0958696	0.124415	0.324924	0.868353	0.292297	0.386268	0.286252	0.211746	0.460624	0.481918
chr8	57503800	57504400	mCHM_410	0.621629	0.0357294	0.270511	0.144314	0.356909	0.103119	0.528477	0.190624	0.393563	0.259679
chr8	62330800	62331400	pCHM_782	0.0813368	0.0443782	0.181622	0.510033	0.24779	0.432896	0.176673	0.370689	0.249263	0.515459
chr8	63683000	63683800	pCHM_783	0.17498	0.348783	0.338499	0.461811	0.305248	0.451049	0.478069	0.273806	0.506157	0.629341
chr8	65184600	65185300	mCHM_411	0.365798	0.206598	1.37623	0.503252	0.544089	0.31865	0.946946	0.295045	0.857734	0.478094
chr8	65305400	65306000	pCHM_784	0.215726	0.102935	0.0960967	0.568593	0.238167	0.451018	0.347036	0.638979	0.30897	0.887215
chr8	67781800	67782400	pCHM_785	0.294328	0.417547	0.747787	0.30727	0.769148	0.53636	0.866259	0.832278	1.09446	1.52255
